action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
CLOSE,SELL,224.81030243,-1.0,1,1721662200,2024-07-22 15:30:00,223.82989502,0.0,10151.03367198,0.0,10151.03367198,0.0151,1721662200,2024-07-22 15:30:00
SHORT,SELL,226.60890198,227.74194649,0,1721748600,2024-07-23 15:30:00,226.60890198,0.0,20302.06734396,44.79538793,10151.03367137,0.0151,1721748600,2024-07-23 15:30:00
COVER,BUY,226.61000061,-1.0,0,1721750400,2024-07-23 16:00:00,226.61000061,0.0,10150.984457819999,0.0,10150.98445782,0.0151,1721750400,2024-07-23 16:00:00
LONG,BUY,226.61000061,225.47695061,0,1721750400,2024-07-23 16:00:00,226.61000061,44.79495358,0.0,0.0,10150.98445809,0.0151,1721750400,2024-07-23 16:00:00
CLOSE,SELL,225.47695061,-1.0,1,1721752200,2024-07-23 16:30:00,225.63989258,0.0,10100.22953593,0.0,10100.22953593,0.01002,1721752200,2024-07-23 16:30:00
SHORT,SELL,225.2539978,226.38026779,0,1721754000,2024-07-23 17:00:00,225.2539978,0.0,20200.45907186,44.83929091,10100.22953587,0.01002,1721754000,2024-07-23 17:00:00
COVER,BUY,224.72000122,-1.0,0,1721755800,2024-07-23 17:30:00,224.72000122,0.0,10124.17356386,0.0,10124.17356386,0.01242,1721755800,2024-07-23 17:30:00
LONG,BUY,224.72000122,223.59640121,0,1721755800,2024-07-23 17:30:00,224.72000122,45.05239191,0.0,0.0,10124.17356498,0.01242,1721755800,2024-07-23 17:30:00
CLOSE,SELL,223.59640121,-1.0,1,1721829600,2024-07-24 14:00:00,221.27999878,0.0,10073.55269698,0.0,10073.55269698,0.00736,1721829600,2024-07-24 14:00:00
SHORT,SELL,221.27999878,222.38639877,0,1721829600,2024-07-24 14:00:00,221.27999878,0.0,20147.10539396,45.52400919,10073.55269594,0.00736,1721829600,2024-07-24 14:00:00
COVER,BUY,218.67500305,-1.0,0,1721835000,2024-07-24 15:30:00,218.67500305,0.0,10192.142545489998,0.0,10192.14254549,0.01921,1721835000,2024-07-24 15:30:00
LONG,BUY,218.03999329,216.94979332,0,1721836800,2024-07-24 16:00:00,218.03999329,46.74437195,0.0,0.0,10192.14254632,0.01921,1721836800,2024-07-24 16:00:00
CLOSE,SELL,217.81500244,-1.0,0,1721840400,2024-07-24 17:00:00,217.81500244,0.0,10181.62549035,0.0,10181.62549035,0.01816,1721840400,2024-07-24 17:00:00
SHORT,SELL,217.81500244,218.90407745,0,1721840400,2024-07-24 17:00:00,217.81500244,0.0,20363.2509807,46.74437195,10181.62549035,0.01816,1721840400,2024-07-24 17:00:00
COVER,BUY,218.90407745,-1.0,1,1721916000,2024-07-25 14:00:00,215.55999756,0.0,10130.717363009999,0.0,10130.71736301,0.01307,1721916000,2024-07-25 14:00:00
LONG,BUY,215.80999756,214.73094757,0,1721917800,2024-07-25 14:30:00,215.80999756,46.94276205,0.0,0.0,10130.71736347,0.01307,1721917800,2024-07-25 14:30:00
CLOSE,SELL,220.125,-1.0,0,1721935800,2024-07-25 19:30:00,220.125,0.0,10333.27549626,0.0,10333.27549626,0.03333,1721935800,2024-07-25 19:30:00
LONG,BUY,217.49000549,216.40255546,0,1721937600,2024-07-25 20:00:00,217.49000549,47.51149586,0.0,0.0,10333.27549543,0.03333,1721937600,2024-07-25 20:00:00
CLOSE,SELL,216.40255546,-1.0,1,1722002400,2024-07-26 14:00:00,217.67999268,0.0,10281.60911783,0.0,10281.60911783,0.02816,1722002400,2024-07-26 14:00:00
LONG,BUY,218.60499573,217.51197075,0,1722022200,2024-07-26 19:30:00,218.60499573,47.03281864,0.0,0.0,10281.60911797,0.02816,1722022200,2024-07-26 19:30:00
CLOSE,SELL,217.51197075,-1.0,1,1722024000,2024-07-26 20:00:00,218.11999512,0.0,10230.20107231,0.0,10230.20107231,0.02302,1722024000,2024-07-26 20:00:00
SHORT,SELL,219.07000732,220.16535736,0,1722349800,2024-07-30 14:30:00,219.07000732,0.0,20460.40214462,46.69831894,10230.2010726,0.02302,1722349800,2024-07-30 14:30:00
COVER,BUY,217.25,-1.0,0,1722360600,2024-07-30 17:30:00,217.25,0.0,10315.19235491,0.0,10315.19235491,0.03152,1722360600,2024-07-30 17:30:00
LONG,BUY,217.58500671,216.49708168,0,1722362400,2024-07-30 18:00:00,217.58500671,47.40764316,0.0,0.0,10315.19235507,0.03152,1722362400,2024-07-30 18:00:00
CLOSE,SELL,222.83000183,-1.0,0,1722436200,2024-07-31 14:30:00,222.83000183,0.0,10563.8452121,0.0,10563.8452121,0.05638,1722436200,2024-07-31 14:30:00
SHORT,SELL,222.83000183,223.94415184,0,1722436200,2024-07-31 14:30:00,222.83000183,0.0,21127.6904242,47.40764316,10563.8452121,0.05638,1722436200,2024-07-31 14:30:00
COVER,BUY,224.36999512,-1.0,2,1722520800,2024-08-01 14:00:00,224.27999878,0.0,10490.837759739998,0.0,10490.83775974,0.04908,1722520800,2024-08-01 14:00:00
SHORT,SELL,220.53999329,221.64269326,0,1722526200,2024-08-01 15:30:00,220.53999329,0.0,20981.675519479995,47.56886768,10490.83776052,0.04908,1722526200,2024-08-01 15:30:00
COVER,BUY,221.64269326,-1.0,1,1722607200,2024-08-02 14:00:00,223.22999573,0.0,10438.383571559994,0.0,10438.38357156,0.04384,1722607200,2024-08-02 14:00:00
LONG,BUY,222.65499878,221.54172379,0,1722609000,2024-08-02 14:30:00,222.65499878,46.88142475,0.0,0.0,10438.38357052,0.04384,1722609000,2024-08-02 14:30:00
CLOSE,SELL,221.54172379,-1.0,1,1722614400,2024-08-02 16:00:00,223.20500183,0.0,10386.19165285,0.0,10386.19165285,0.03862,1722614400,2024-08-02 16:00:00
SHORT,SELL,224.23500061,225.35617561,0,1722618000,2024-08-02 17:00:00,224.23500061,0.0,20772.3833057,46.318334,10386.19165296,0.03862,1722618000,2024-08-02 17:00:00
COVER,BUY,224.63999939,-1.0,0,1722619800,2024-08-02 17:30:00,224.63999939,0.0,10367.432784190001,0.0,10367.43278419,0.03674,1722619800,2024-08-02 17:30:00
LONG,BUY,224.63999939,223.51679939,0,1722619800,2024-08-02 17:30:00,224.63999939,46.15132128,0.0,0.0,10367.43278419,0.03674,1722619800,2024-08-02 17:30:00
CLOSE,SELL,223.51679939,-1.0,1,1722621600,2024-08-02 18:00:00,224.19000244,0.0,10315.59562013,0.0,10315.59562013,0.03156,1722621600,2024-08-02 18:00:00
SHORT,SELL,219.80000305,220.89900307,0,1722628800,2024-08-02 20:00:00,219.80000305,0.0,20631.19124026,46.93173556,10315.59562103,0.03156,1722628800,2024-08-02 20:00:00
COVER,BUY,207.63000488,-1.0,0,1722866400,2024-08-05 14:00:00,207.63000488,0.0,10886.754756909999,0.0,10886.75475691,0.08868,1722866400,2024-08-05 14:00:00
SHORT,SELL,209.55990601,210.60770554,0,1722870000,2024-08-05 15:00:00,209.55990601,0.0,21773.509513819998,51.95056137,10886.75475596,0.08868,1722870000,2024-08-05 15:00:00
COVER,BUY,210.60770554,-1.0,1,1722871800,2024-08-05 15:30:00,211.16999817,0.0,10832.320982169998,0.0,10832.32098217,0.08323,1722871800,2024-08-05 15:30:00
LONG,BUY,209.44639587,208.39916389,0,1722969000,2024-08-06 18:30:00,209.44639587,51.71882255,0.0,0.0,10832.32098174,0.08323,1722969000,2024-08-06 18:30:00
CLOSE,SELL,208.39916389,-1.0,1,1722972600,2024-08-06 19:30:00,208.50500488,0.0,10778.1593768,0.0,10778.1593768,0.07782,1722972600,2024-08-06 19:30:00
SHORT,SELL,211.69999695,212.75849693,0,1723041000,2024-08-07 14:30:00,211.69999695,0.0,21556.3187536,50.91242103,10778.15937683,0.07782,1723041000,2024-08-07 14:30:00
COVER,BUY,212.75849693,-1.0,1,1723042800,2024-08-07 15:00:00,213.1499939,0.0,10724.26858019,0.0,10724.26858019,0.07243,1723042800,2024-08-07 15:00:00
LONG,BUY,208.94000244,207.89530243,0,1723057200,2024-08-07 19:00:00,208.94000244,51.32702429,0.0,0.0,10724.26858039,0.07243,1723057200,2024-08-07 19:00:00
CLOSE,SELL,210.52009583,-1.0,0,1723059000,2024-08-07 19:30:00,210.52009583,0.0,10805.3700722,0.0,10805.3700722,0.08054,1723059000,2024-08-07 19:30:00
SHORT,SELL,210.52009583,211.57269631,0,1723059000,2024-08-07 19:30:00,210.52009583,0.0,21610.7401444,51.32702429,10805.3700722,0.08054,1723059000,2024-08-07 19:30:00
COVER,BUY,213.09500122,-1.0,2,1723125600,2024-08-08 14:00:00,210.72999573,0.0,10673.207840699999,0.0,10673.2078407,0.06732,1723125600,2024-08-08 14:00:00
LONG,BUY,210.72999573,209.67634575,0,1723125600,2024-08-08 14:00:00,210.72999573,50.64873562,0.0,0.0,10673.20784093,0.06732,1723125600,2024-08-08 14:00:00
CLOSE,SELL,213.25,-1.0,0,1723134600,2024-08-08 16:30:00,213.25,0.0,10800.84287096,0.0,10800.84287096,0.08008,1723134600,2024-08-08 16:30:00
SHORT,SELL,213.25,214.31625,0,1723134600,2024-08-08 16:30:00,213.25,0.0,21601.68574192,50.64873562,10800.84287095,0.08008,1723134600,2024-08-08 16:30:00
COVER,BUY,213.17500305,-1.0,0,1723136400,2024-08-08 17:00:00,213.17500305,0.0,10804.64137165,0.0,10804.64137165,0.08046,1723136400,2024-08-08 17:00:00
LONG,BUY,213.17500305,212.10912803,0,1723136400,2024-08-08 17:00:00,213.17500305,50.68437301,0.0,0.0,10804.64137099,0.08046,1723136400,2024-08-08 17:00:00
CLOSE,SELL,212.10912803,-1.0,1,1723147200,2024-08-08 20:00:00,213.33999634,0.0,10750.6181639,0.0,10750.6181639,0.07506,1723147200,2024-08-08 20:00:00
SHORT,SELL,213.33999634,214.40669632,0,1723147200,2024-08-08 20:00:00,213.33999634,0.0,21501.2363278,50.39194876,10750.61816378,0.07506,1723147200,2024-08-08 20:00:00
COVER,BUY,212.52999878,-1.0,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,10791.43551932,0.0,10791.43551932,0.07914,1723212000,2024-08-09 14:00:00
LONG,BUY,212.52999878,211.46734879,0,1723212000,2024-08-09 14:00:00,212.52999878,50.77605788,0.0,0.0,10791.43551929,0.07914,1723212000,2024-08-09 14:00:00
CLOSE,SELL,220.91009521,-1.0,0,1723572000,2024-08-13 18:00:00,220.91009521,0.0,11216.94378066,0.0,11216.94378066,0.12169,1723572000,2024-08-13 18:00:00
SHORT,SELL,220.91009521,222.01464569,0,1723572000,2024-08-13 18:00:00,220.91009521,0.0,22433.88756132,50.77605788,11216.94378066,0.12169,1723572000,2024-08-13 18:00:00
COVER,BUY,222.01464569,-1.0,1,1723644000,2024-08-14 14:00:00,220.94999695,0.0,11160.85906156,0.0,11160.85906156,0.11609,1723644000,2024-08-14 14:00:00
LONG,BUY,220.94999695,219.84524697,0,1723644000,2024-08-14 14:00:00,220.94999695,50.5130537,0.0,0.0,11160.85906095,0.11609,1723644000,2024-08-14 14:00:00
CLOSE,SELL,221.69009399,-1.0,0,1723647600,2024-08-14 15:00:00,221.69009399,0.0,11198.24362247,0.0,11198.24362247,0.11982,1723647600,2024-08-14 15:00:00
SHORT,SELL,221.69009399,222.79854446,0,1723647600,2024-08-14 15:00:00,221.69009399,0.0,22396.48724494,50.5130537,11198.24362247,0.11982,1723647600,2024-08-14 15:00:00
COVER,BUY,222.79854446,-1.0,1,1723651200,2024-08-14 16:00:00,222.97009277,0.0,11142.25240435,0.0,11142.25240435,0.11423,1723651200,2024-08-14 16:00:00
LONG,BUY,221.30499268,220.19846772,0,1723653000,2024-08-14 16:30:00,221.30499268,50.34794864,0.0,0.0,11142.25240523,0.11423,1723653000,2024-08-14 16:30:00
CLOSE,SELL,221.53999329,-1.0,0,1723660200,2024-08-14 18:30:00,221.53999329,0.0,11154.08420387,0.0,11154.08420387,0.11541,1723660200,2024-08-14 18:30:00
SHORT,SELL,221.53999329,222.64769326,0,1723660200,2024-08-14 18:30:00,221.53999329,0.0,22308.16840774,50.34794864,11154.08420387,0.11541,1723660200,2024-08-14 18:30:00
COVER,BUY,224.55000305,-1.0,2,1723730400,2024-08-15 14:00:00,224.42999268,0.0,11002.536387069998,0.0,11002.53638707,0.10025,1723730400,2024-08-15 14:00:00
SHORT,SELL,224.44999695,225.57224693,0,1723734000,2024-08-15 15:00:00,224.44999695,0.0,22005.072774139997,49.01998902,11002.53638811,0.10025,1723734000,2024-08-15 15:00:00
COVER,BUY,224.56500244,-1.0,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,10996.898820249997,0.0,10996.89882025,0.09969,1723741200,2024-08-15 17:00:00
LONG,BUY,224.56500244,223.44217743,0,1723741200,2024-08-15 17:00:00,224.56500244,48.96978025,0.0,0.0,10996.89882133,0.09969,1723741200,2024-08-15 17:00:00
CLOSE,SELL,224.67610168,-1.0,0,1723744800,2024-08-15 18:00:00,224.67610168,0.0,11002.3393267,0.0,11002.3393267,0.10023,1723744800,2024-08-15 18:00:00
SHORT,SELL,224.67610168,225.79948219,0,1723744800,2024-08-15 18:00:00,224.67610168,0.0,22004.6786534,48.96978025,11002.3393267,0.10023,1723744800,2024-08-15 18:00:00
COVER,BUY,225.11000061,-1.0,0,1723748400,2024-08-15 19:00:00,225.11000061,0.0,10981.091391449998,0.0,10981.09139145,0.09811,1723748400,2024-08-15 19:00:00
SHORT,SELL,225.05999756,226.18529755,0,1723750200,2024-08-15 19:30:00,225.05999756,0.0,21962.182782899996,48.79184,10981.09139155,0.09811,1723750200,2024-08-15 19:30:00
COVER,BUY,224.11500549,-1.0,0,1723816800,2024-08-16 14:00:00,224.11500549,0.0,11027.199293429996,0.0,11027.19929343,0.10272,1723816800,2024-08-16 14:00:00
SHORT,SELL,224.38999939,225.51194939,0,1723818600,2024-08-16 14:30:00,224.38999939,0.0,22054.398586859992,49.14300692,11027.19929406,0.10272,1723818600,2024-08-16 14:30:00
COVER,BUY,225.51194939,-1.0,1,1723824000,2024-08-16 16:00:00,225.91499329,0.0,10972.063297439992,0.0,10972.06329744,0.09721,1723824000,2024-08-16 16:00:00
SHORT,SELL,226.6072998,227.7403363,0,1723827600,2024-08-16 17:00:00,226.6072998,0.0,21944.126594879985,48.41884311,10972.06329828,0.09721,1723827600,2024-08-16 17:00:00
COVER,BUY,226.13999939,-1.0,0,1723831200,2024-08-16 18:00:00,226.13999939,0.0,10994.689443519985,0.0,10994.68944352,0.09947,1723831200,2024-08-16 18:00:00
LONG,BUY,226.13999939,225.00929939,0,1723831200,2024-08-16 18:00:00,226.13999939,48.61895053,0.0,0.0,10994.6894432,0.09947,1723831200,2024-08-16 18:00:00
CLOSE,SELL,226.1000061,-1.0,0,1723838400,2024-08-16 20:00:00,226.1000061,0.0,10992.74501141,0.0,10992.74501141,0.09927,1723838400,2024-08-16 20:00:00
SHORT,SELL,224.38000488,225.5019049,0,1724076000,2024-08-19 14:00:00,224.38000488,0.0,21985.49002282,48.99164263,10992.74501042,0.09927,1724076000,2024-08-19 14:00:00
COVER,BUY,224.92999268,-1.0,0,1724095800,2024-08-19 19:30:00,224.92999268,0.0,10965.800204669998,0.0,10965.80020467,0.09658,1724095800,2024-08-19 19:30:00
SHORT,SELL,225.8999939,227.02949387,0,1724097600,2024-08-19 20:00:00,225.8999939,0.0,21931.600409339997,48.54272023,10965.80020549,0.09658,1724097600,2024-08-19 20:00:00
COVER,BUY,227.02949387,-1.0,1,1724162400,2024-08-20 14:00:00,227.02000427,0.0,10910.971204449997,0.0,10910.97120445,0.0911,1724162400,2024-08-20 14:00:00
LONG,BUY,226.66000366,225.52670364,0,1724164200,2024-08-20 14:30:00,226.66000366,48.13805271,0.0,0.0,10910.97120343,0.0911,1724164200,2024-08-20 14:30:00
CLOSE,SELL,225.96000671,-1.0,0,1724166000,2024-08-20 15:00:00,225.96000671,0.0,10877.27471336,0.0,10877.27471336,0.08773,1724166000,2024-08-20 15:00:00
SHORT,SELL,226.92680359,228.06143761,0,1724169600,2024-08-20 16:00:00,226.92680359,0.0,21754.54942672,47.93296579,10877.27471341,0.08773,1724169600,2024-08-20 16:00:00
COVER,BUY,228.06143761,-1.0,1,1724335200,2024-08-22 14:00:00,227.92999268,0.0,10822.88833974,0.0,10822.88833974,0.08229,1724335200,2024-08-22 14:00:00
LONG,BUY,226.77000427,225.63615425,0,1724337000,2024-08-22 14:30:00,226.77000427,47.72627833,0.0,0.0,10822.88834069,0.08229,1724337000,2024-08-22 14:30:00
CLOSE,SELL,225.63615425,-1.0,1,1724342400,2024-08-22 16:00:00,225.50999451,0.0,10768.77389905,0.0,10768.77389905,0.07688,1724342400,2024-08-22 16:00:00
SHORT,SELL,225.50999451,226.63754448,0,1724342400,2024-08-22 16:00:00,225.50999451,0.0,21537.5477981,47.75297841,10768.77389902,0.07688,1724342400,2024-08-22 16:00:00
COVER,BUY,226.42999268,-1.0,0,1724344200,2024-08-22 16:30:00,226.42999268,0.0,10724.84124628,0.0,10724.84124628,0.07248,1724344200,2024-08-22 16:30:00
LONG,BUY,226.42999268,225.29784272,0,1724344200,2024-08-22 16:30:00,226.42999268,47.36493218,0.0,0.0,10724.84124681,0.07248,1724344200,2024-08-22 16:30:00
CLOSE,SELL,225.29784272,-1.0,1,1724347800,2024-08-22 17:30:00,225.64500427,0.0,10671.21704073,0.0,10671.21704073,0.06712,1724347800,2024-08-22 17:30:00
SHORT,SELL,225.11500549,226.24058052,0,1724430600,2024-08-23 16:30:00,225.11500549,0.0,21342.43408146,47.40340173,10671.21704077,0.06712,1724430600,2024-08-23 16:30:00
COVER,BUY,226.24058052,-1.0,1,1724436000,2024-08-23 18:00:00,226.21000671,0.0,10617.86095544,0.0,10617.86095544,0.06179,1724436000,2024-08-23 18:00:00
LONG,BUY,226.21000671,225.07895668,0,1724436000,2024-08-23 18:00:00,226.21000671,46.93806923,0.0,0.0,10617.86095547,0.06179,1724436000,2024-08-23 18:00:00
CLOSE,SELL,225.07895668,-1.0,1,1724682600,2024-08-26 14:30:00,224.94999695,0.0,10564.77165086,0.0,10564.77165086,0.05648,1724682600,2024-08-26 14:30:00
SHORT,SELL,224.82000732,225.94410736,0,1724684400,2024-08-26 15:00:00,224.82000732,0.0,21129.54330172,46.99213285,10564.7716504,0.05648,1724684400,2024-08-26 15:00:00
COVER,BUY,225.8105011,-1.0,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,10518.2262351,0.0,10518.2262351,0.05182,1724689800,2024-08-26 16:30:00
SHORT,SELL,226.18499756,227.31592255,0,1724691600,2024-08-26 17:00:00,226.18499756,0.0,21036.4524702,46.50275813,10518.22623603,0.05182,1724691600,2024-08-26 17:00:00
COVER,BUY,225.6000061,-1.0,0,1724695200,2024-08-26 18:00:00,225.6000061,0.0,10545.429952410002,0.0,10545.42995241,0.05454,1724695200,2024-08-26 18:00:00
LONG,BUY,225.6000061,224.47200607,0,1724695200,2024-08-26 18:00:00,225.6000061,46.74392583,0.0,0.0,10545.42995239,0.05454,1724695200,2024-08-26 18:00:00
CLOSE,SELL,226.32499695,-1.0,0,1724698800,2024-08-26 19:00:00,226.32499695,0.0,10579.31887091,0.0,10579.31887091,0.05793,1724698800,2024-08-26 19:00:00
LONG,BUY,227.25999451,226.12369454,0,1724702400,2024-08-26 20:00:00,227.25999451,46.55161105,0.0,0.0,10579.31887165,0.05793,1724702400,2024-08-26 20:00:00
