action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
COVER,BUY,227.82000732,-1.0,0,1721226600,2024-07-17 14:30:00,227.82000732,0.0,10167.04463003,0.0,10167.04463003,0.0167,1721226600,2024-07-17 14:30:00
LONG,BUY,227.82000732,223.26360717,0,1721226600,2024-07-17 14:30:00,227.82000732,44.62753184,0.0,0.0,10167.04463046,0.0167,1721226600,2024-07-17 14:30:00
CLOSE,SELL,227.77000427,-1.0,0,1721228400,2024-07-17 15:00:00,227.77000427,0.0,10164.81311776,0.0,10164.81311776,0.01648,1721228400,2024-07-17 15:00:00
SHORT,SELL,227.77000427,232.32540436,0,1721228400,2024-07-17 15:00:00,227.77000427,0.0,20329.62623552,44.62753184,10164.81311776,0.01648,1721228400,2024-07-17 15:00:00
COVER,BUY,228.61999512,-1.0,0,1721230200,2024-07-17 15:30:00,228.61999512,0.0,10126.88012404,0.0,10126.88012404,0.01269,1721230200,2024-07-17 15:30:00
SHORT,SELL,228.6309967,233.20361663,0,1721239200,2024-07-17 18:00:00,228.6309967,0.0,20253.76024808,44.29355717,10126.88012491,0.01269,1721239200,2024-07-17 18:00:00
COVER,BUY,227.02999878,-1.0,0,1721311200,2024-07-18 14:00:00,227.02999878,0.0,10197.794017810002,0.0,10197.79401781,0.01978,1721311200,2024-07-18 14:00:00
LONG,BUY,227.02999878,222.4893988,0,1721311200,2024-07-18 14:00:00,227.02999878,44.91826663,0.0,0.0,10197.79401821,0.01978,1721311200,2024-07-18 14:00:00
CLOSE,SELL,226.58999634,-1.0,0,1721314800,2024-07-18 15:00:00,226.58999634,0.0,10178.02987129,0.0,10178.02987129,0.0178,1721314800,2024-07-18 15:00:00
SHORT,SELL,226.58999634,231.12179627,0,1721314800,2024-07-18 15:00:00,226.58999634,0.0,20356.05974258,44.91826663,10178.02987129,0.0178,1721314800,2024-07-18 15:00:00
COVER,BUY,224.21000671,-1.0,0,1721322000,2024-07-18 17:00:00,224.21000671,0.0,10284.93488007,0.0,10284.93488007,0.02849,1721322000,2024-07-18 17:00:00
LONG,BUY,225.82000732,221.30360717,0,1721397600,2024-07-19 14:00:00,225.82000732,45.54483459,0.0,0.0,10284.9348805,0.02849,1721397600,2024-07-19 14:00:00
CLOSE,SELL,223.99000549,-1.0,0,1721408400,2024-07-19 17:00:00,223.99000549,0.0,10201.58774986,0.0,10201.58774986,0.02016,1721408400,2024-07-19 17:00:00
LONG,BUY,225.00999451,220.50979462,0,1721417400,2024-07-19 19:30:00,225.00999451,45.33837607,0.0,0.0,10201.5877506,0.02016,1721417400,2024-07-19 19:30:00
CLOSE,SELL,226.80000305,-1.0,0,1721658600,2024-07-22 14:30:00,226.80000305,0.0,10282.74383096,0.0,10282.74383096,0.02827,1721658600,2024-07-22 14:30:00
LONG,BUY,225.94000244,221.42120239,0,1721660400,2024-07-22 15:00:00,225.94000244,45.51094857,0.0,0.0,10282.74383095,0.02827,1721660400,2024-07-22 15:00:00
CLOSE,SELL,226.60890198,-1.0,0,1721748600,2024-07-23 15:30:00,226.60890198,0.0,10313.18608352,0.0,10313.18608352,0.03132,1721748600,2024-07-23 15:30:00
SHORT,SELL,226.60890198,231.14108002,0,1721748600,2024-07-23 15:30:00,226.60890198,0.0,20626.37216704,45.51094857,10313.18608352,0.03132,1721748600,2024-07-23 15:30:00
COVER,BUY,226.61000061,-1.0,0,1721750400,2024-07-23 16:00:00,226.61000061,0.0,10313.13608383,0.0,10313.13608383,0.03131,1721750400,2024-07-23 16:00:00
LONG,BUY,226.61000061,222.0778006,0,1721750400,2024-07-23 16:00:00,226.61000061,45.51050729,0.0,0.0,10313.13608475,0.03131,1721750400,2024-07-23 16:00:00
CLOSE,SELL,225.63989258,-1.0,0,1721752200,2024-07-23 16:30:00,225.63989258,0.0,10268.98597618,0.0,10268.98597618,0.0269,1721752200,2024-07-23 16:30:00
SHORT,SELL,225.2539978,229.75907776,0,1721754000,2024-07-23 17:00:00,225.2539978,0.0,20537.97195236,45.5884738,10268.98597531,0.0269,1721754000,2024-07-23 17:00:00
COVER,BUY,224.72000122,-1.0,0,1721755800,2024-07-23 17:30:00,224.72000122,0.0,10293.33006441,0.0,10293.33006441,0.02933,1721755800,2024-07-23 17:30:00
LONG,BUY,224.72000122,220.2256012,0,1721755800,2024-07-23 17:30:00,224.72000122,45.80513532,0.0,0.0,10293.33006499,0.02933,1721755800,2024-07-23 17:30:00
CLOSE,SELL,221.27999878,-1.0,0,1721829600,2024-07-24 14:00:00,221.27999878,0.0,10135.76028773,0.0,10135.76028773,0.01358,1721829600,2024-07-24 14:00:00
SHORT,SELL,221.27999878,225.70559876,0,1721829600,2024-07-24 14:00:00,221.27999878,0.0,20271.52057546,45.80513532,10135.76028773,0.01358,1721829600,2024-07-24 14:00:00
COVER,BUY,218.67500305,-1.0,0,1721835000,2024-07-24 15:30:00,218.67500305,0.0,10255.082469649999,0.0,10255.08246965,0.02551,1721835000,2024-07-24 15:30:00
LONG,BUY,218.03999329,213.67919342,0,1721836800,2024-07-24 16:00:00,218.03999329,47.03303424,0.0,0.0,10255.0824701,0.02551,1721836800,2024-07-24 16:00:00
CLOSE,SELL,217.81500244,-1.0,0,1721840400,2024-07-24 17:00:00,217.81500244,0.0,10244.50046775,0.0,10244.50046775,0.02445,1721840400,2024-07-24 17:00:00
SHORT,SELL,217.81500244,222.17130249,0,1721840400,2024-07-24 17:00:00,217.81500244,0.0,20489.0009355,47.03303424,10244.50046775,0.02445,1721840400,2024-07-24 17:00:00
COVER,BUY,215.80999756,-1.0,0,1721917800,2024-07-25 14:30:00,215.80999756,0.0,10338.80193093,0.0,10338.80193093,0.03388,1721917800,2024-07-25 14:30:00
LONG,BUY,215.80999756,211.49379761,0,1721917800,2024-07-25 14:30:00,215.80999756,47.90696468,0.0,0.0,10338.8019307,0.03388,1721917800,2024-07-25 14:30:00
CLOSE,SELL,220.125,-1.0,0,1721935800,2024-07-25 19:30:00,220.125,0.0,10545.52060019,0.0,10545.52060019,0.05455,1721935800,2024-07-25 19:30:00
LONG,BUY,217.49000549,213.14020538,0,1721937600,2024-07-25 20:00:00,217.49000549,48.48738027,0.0,0.0,10545.52060112,0.05455,1721937600,2024-07-25 20:00:00
CLOSE,SELL,217.78010559,-1.0,0,1722020400,2024-07-26 19:00:00,217.78010559,0.0,10559.58679498,0.0,10559.58679498,0.05596,1722020400,2024-07-26 19:00:00
LONG,BUY,218.60499573,214.23289582,0,1722022200,2024-07-26 19:30:00,218.60499573,48.30441665,0.0,0.0,10559.58679551,0.05596,1722022200,2024-07-26 19:30:00
CLOSE,SELL,219.07000732,-1.0,0,1722349800,2024-07-30 14:30:00,219.07000732,0.0,10582.0489091,0.0,10582.0489091,0.0582,1722349800,2024-07-30 14:30:00
SHORT,SELL,219.07000732,223.45140747,0,1722349800,2024-07-30 14:30:00,219.07000732,0.0,21164.0978182,48.30441665,10582.0489091,0.0582,1722349800,2024-07-30 14:30:00
COVER,BUY,217.25,-1.0,0,1722360600,2024-07-30 17:30:00,217.25,0.0,10669.96330099,0.0,10669.96330099,0.067,1722360600,2024-07-30 17:30:00
LONG,BUY,217.58500671,213.23330658,0,1722362400,2024-07-30 18:00:00,217.58500671,49.03813669,0.0,0.0,10669.96330074,0.067,1722362400,2024-07-30 18:00:00
CLOSE,SELL,222.83000183,-1.0,0,1722436200,2024-07-31 14:30:00,222.83000183,0.0,10927.16808837,0.0,10927.16808837,0.09272,1722436200,2024-07-31 14:30:00
SHORT,SELL,222.83000183,227.28660187,0,1722436200,2024-07-31 14:30:00,222.83000183,0.0,21854.33617674,49.03813669,10927.16808837,0.09272,1722436200,2024-07-31 14:30:00
COVER,BUY,221.27999878,-1.0,0,1722522600,2024-08-01 14:30:00,221.27999878,0.0,11003.177349799998,0.0,11003.1773498,0.10032,1722522600,2024-08-01 14:30:00
SHORT,SELL,220.53999329,224.95079316,0,1722526200,2024-08-01 15:30:00,220.53999329,0.0,22006.354699599997,49.89198188,11003.17735056,0.10032,1722526200,2024-08-01 15:30:00
COVER,BUY,222.65499878,-1.0,0,1722609000,2024-08-02 14:30:00,222.65499878,0.0,10897.655534979996,0.0,10897.65553498,0.08977,1722609000,2024-08-02 14:30:00
LONG,BUY,222.65499878,218.2018988,0,1722609000,2024-08-02 14:30:00,222.65499878,48.94413148,0.0,0.0,10897.65553497,0.08977,1722609000,2024-08-02 14:30:00
CLOSE,SELL,224.23500061,-1.0,0,1722618000,2024-08-02 17:00:00,224.23500061,0.0,10974.98735227,0.0,10974.98735227,0.0975,1722618000,2024-08-02 17:00:00
SHORT,SELL,224.23500061,228.71970062,0,1722618000,2024-08-02 17:00:00,224.23500061,0.0,21949.97470454,48.94413148,10974.98735227,0.0975,1722618000,2024-08-02 17:00:00
COVER,BUY,224.63999939,-1.0,0,1722619800,2024-08-02 17:30:00,224.63999939,0.0,10955.16503873,0.0,10955.16503873,0.09552,1722619800,2024-08-02 17:30:00
LONG,BUY,224.63999939,220.1471994,0,1722619800,2024-08-02 17:30:00,224.63999939,48.76765077,0.0,0.0,10955.16503922,0.09552,1722619800,2024-08-02 17:30:00
CLOSE,SELL,220.1471994,-1.0,1,1722628800,2024-08-02 20:00:00,219.80000305,0.0,10736.06173833,0.0,10736.06173833,0.07361,1722628800,2024-08-02 20:00:00
SHORT,SELL,219.80000305,224.19600311,0,1722628800,2024-08-02 20:00:00,219.80000305,0.0,21472.12347666,48.84468421,10736.06173833,0.07361,1722628800,2024-08-02 20:00:00
COVER,BUY,207.63000488,-1.0,0,1722866400,2024-08-05 14:00:00,207.63000488,0.0,11330.501455779999,0.0,11330.50145578,0.13305,1722866400,2024-08-05 14:00:00
SHORT,SELL,209.55990601,213.75110413,0,1722870000,2024-08-05 15:00:00,209.55990601,0.0,22661.002911559997,54.06807853,11330.50145667,0.13305,1722870000,2024-08-05 15:00:00
COVER,BUY,209.69999695,-1.0,0,1722963600,2024-08-06 17:00:00,209.69999695,0.0,11322.927008729997,0.0,11322.92700873,0.13229,1722963600,2024-08-06 17:00:00
LONG,BUY,209.44639587,205.25746795,0,1722969000,2024-08-06 18:30:00,209.44639587,54.06121677,0.0,0.0,11322.92700882,0.13229,1722969000,2024-08-06 18:30:00
CLOSE,SELL,212.3999939,-1.0,0,1723039200,2024-08-07 14:00:00,212.3999939,0.0,11482.60211217,0.0,11482.60211217,0.14826,1723039200,2024-08-07 14:00:00
SHORT,SELL,211.69999695,215.93399689,0,1723041000,2024-08-07 14:30:00,211.69999695,0.0,22965.20422434,54.23997297,11482.60211202,0.14826,1723041000,2024-08-07 14:30:00
COVER,BUY,208.94000244,-1.0,0,1723057200,2024-08-07 19:00:00,208.94000244,0.0,11632.304139639999,0.0,11632.30413964,0.16323,1723057200,2024-08-07 19:00:00
LONG,BUY,208.94000244,204.76120239,0,1723057200,2024-08-07 19:00:00,208.94000244,55.67293962,0.0,0.0,11632.30414004,0.16323,1723057200,2024-08-07 19:00:00
CLOSE,SELL,210.52009583,-1.0,0,1723059000,2024-08-07 19:30:00,210.52009583,0.0,11720.27258394,0.0,11720.27258394,0.17203,1723059000,2024-08-07 19:30:00
SHORT,SELL,210.52009583,214.73049775,0,1723059000,2024-08-07 19:30:00,210.52009583,0.0,23440.54516788,55.67293962,11720.27258394,0.17203,1723059000,2024-08-07 19:30:00
COVER,BUY,210.72999573,-1.0,0,1723125600,2024-08-08 14:00:00,210.72999573,0.0,11708.586839479998,0.0,11708.58683948,0.17086,1723125600,2024-08-08 14:00:00
LONG,BUY,210.72999573,206.51539582,0,1723125600,2024-08-08 14:00:00,210.72999573,55.56203235,0.0,0.0,11708.58683987,0.17086,1723125600,2024-08-08 14:00:00
CLOSE,SELL,213.25,-1.0,0,1723134600,2024-08-08 16:30:00,213.25,0.0,11848.60339864,0.0,11848.60339864,0.18486,1723134600,2024-08-08 16:30:00
SHORT,SELL,213.25,217.515,0,1723134600,2024-08-08 16:30:00,213.25,0.0,23697.20679728,55.56203235,11848.60339864,0.18486,1723134600,2024-08-08 16:30:00
COVER,BUY,213.17500305,-1.0,0,1723136400,2024-08-08 17:00:00,213.17500305,0.0,11852.7703816,0.0,11852.7703816,0.18528,1723136400,2024-08-08 17:00:00
LONG,BUY,213.17500305,208.91150299,0,1723136400,2024-08-08 17:00:00,213.17500305,55.60112683,0.0,0.0,11852.77038157,0.18528,1723136400,2024-08-08 17:00:00
CLOSE,SELL,213.33999634,-1.0,0,1723147200,2024-08-08 20:00:00,213.33999634,0.0,11861.94419441,0.0,11861.94419441,0.18619,1723147200,2024-08-08 20:00:00
SHORT,SELL,213.33999634,217.60679627,0,1723147200,2024-08-08 20:00:00,213.33999634,0.0,23723.88838882,55.60112683,11861.94419441,0.18619,1723147200,2024-08-08 20:00:00
COVER,BUY,212.52999878,-1.0,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,11906.98097147,0.0,11906.98097147,0.1907,1723212000,2024-08-09 14:00:00
LONG,BUY,212.52999878,208.2793988,0,1723212000,2024-08-09 14:00:00,212.52999878,56.02494255,0.0,0.0,11906.9809718,0.1907,1723212000,2024-08-09 14:00:00
CLOSE,SELL,220.91009521,-1.0,0,1723572000,2024-08-13 18:00:00,220.91009521,0.0,12376.47539286,0.0,12376.47539286,0.23765,1723572000,2024-08-13 18:00:00
SHORT,SELL,220.91009521,225.32829711,0,1723572000,2024-08-13 18:00:00,220.91009521,0.0,24752.95078572,56.02494255,12376.47539286,0.23765,1723572000,2024-08-13 18:00:00
COVER,BUY,220.94999695,-1.0,0,1723644000,2024-08-14 14:00:00,220.94999695,0.0,12374.239900170001,0.0,12374.23990017,0.23742,1723644000,2024-08-14 14:00:00
LONG,BUY,220.94999695,216.53099701,0,1723644000,2024-08-14 14:00:00,220.94999695,56.00470727,0.0,0.0,12374.23990049,0.23742,1723644000,2024-08-14 14:00:00
CLOSE,SELL,221.69009399,-1.0,0,1723647600,2024-08-14 15:00:00,221.69009399,0.0,12415.68881857,0.0,12415.68881857,0.24157,1723647600,2024-08-14 15:00:00
SHORT,SELL,221.69009399,226.12389587,0,1723647600,2024-08-14 15:00:00,221.69009399,0.0,24831.37763714,56.00470727,12415.68881857,0.24157,1723647600,2024-08-14 15:00:00
COVER,BUY,221.30499268,-1.0,0,1723653000,2024-08-14 16:30:00,221.30499268,0.0,12437.256304710001,0.0,12437.25630471,0.24373,1723653000,2024-08-14 16:30:00
LONG,BUY,221.30499268,216.87889283,0,1723653000,2024-08-14 16:30:00,221.30499268,56.19961915,0.0,0.0,12437.25630461,0.24373,1723653000,2024-08-14 16:30:00
CLOSE,SELL,221.53999329,-1.0,0,1723660200,2024-08-14 18:30:00,221.53999329,0.0,12450.46324939,0.0,12450.46324939,0.24505,1723660200,2024-08-14 18:30:00
SHORT,SELL,221.53999329,225.97079316,0,1723660200,2024-08-14 18:30:00,221.53999329,0.0,24900.92649878,56.19961915,12450.46324939,0.24505,1723660200,2024-08-14 18:30:00
COVER,BUY,224.42999268,-1.0,0,1723730400,2024-08-15 14:00:00,224.42999268,0.0,12288.046384330002,0.0,12288.04638433,0.2288,1723730400,2024-08-15 14:00:00
SHORT,SELL,224.44999695,228.93899689,0,1723734000,2024-08-15 15:00:00,224.44999695,0.0,24576.092768660004,54.74736713,12288.04638331,0.2288,1723734000,2024-08-15 15:00:00
COVER,BUY,224.56500244,-1.0,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,12281.750135530005,0.0,12281.75013553,0.22818,1723741200,2024-08-15 17:00:00
LONG,BUY,224.56500244,220.07370239,0,1723741200,2024-08-15 17:00:00,224.56500244,54.69129206,0.0,0.0,12281.7501349,0.22818,1723741200,2024-08-15 17:00:00
CLOSE,SELL,224.67610168,-1.0,0,1723744800,2024-08-15 18:00:00,224.67610168,0.0,12287.82629588,0.0,12287.82629588,0.22878,1723744800,2024-08-15 18:00:00
SHORT,SELL,224.67610168,229.16962371,0,1723744800,2024-08-15 18:00:00,224.67610168,0.0,24575.65259176,54.69129206,12287.82629588,0.22878,1723744800,2024-08-15 18:00:00
COVER,BUY,225.11000061,-1.0,0,1723748400,2024-08-15 19:00:00,225.11000061,0.0,12264.095802770002,0.0,12264.09580277,0.22641,1723748400,2024-08-15 19:00:00
SHORT,SELL,225.05999756,229.56119751,0,1723750200,2024-08-15 19:30:00,225.05999756,0.0,24528.191605540003,54.4925617,12264.0958023,0.22641,1723750200,2024-08-15 19:30:00
COVER,BUY,224.11500549,-1.0,0,1723816800,2024-08-16 14:00:00,224.11500549,0.0,12315.590840980003,0.0,12315.59084098,0.23156,1723816800,2024-08-16 14:00:00
SHORT,SELL,224.38999939,228.87779938,0,1723818600,2024-08-16 14:30:00,224.38999939,0.0,24631.181681960006,54.88475812,12315.59084089,0.23156,1723818600,2024-08-16 14:30:00
COVER,BUY,225.91499329,-1.0,0,1723824000,2024-08-16 16:00:00,225.91499329,0.0,12231.891919560006,0.0,12231.89191956,0.22319,1723824000,2024-08-16 16:00:00
SHORT,SELL,226.6072998,231.1394458,0,1723827600,2024-08-16 17:00:00,226.6072998,0.0,24463.783839120013,53.97836667,12231.89192042,0.22319,1723827600,2024-08-16 17:00:00
COVER,BUY,226.13999939,-1.0,0,1723831200,2024-08-16 18:00:00,226.13999939,0.0,12257.116033290013,0.0,12257.11603329,0.22571,1723831200,2024-08-16 18:00:00
LONG,BUY,226.13999939,221.6171994,0,1723831200,2024-08-16 18:00:00,226.13999939,54.20145072,0.0,0.0,12257.11603276,0.22571,1723831200,2024-08-16 18:00:00
CLOSE,SELL,226.1000061,-1.0,0,1723838400,2024-08-16 20:00:00,226.1000061,0.0,12254.94833842,0.0,12254.94833842,0.22549,1723838400,2024-08-16 20:00:00
SHORT,SELL,224.38000488,228.86760498,0,1724076000,2024-08-19 14:00:00,224.38000488,0.0,24509.89667684,54.61693588,12254.94833755,0.22549,1724076000,2024-08-19 14:00:00
COVER,BUY,224.92999268,-1.0,0,1724095800,2024-08-19 19:30:00,224.92999268,0.0,12224.90968915,0.0,12224.90968915,0.22249,1724095800,2024-08-19 19:30:00
SHORT,SELL,225.8999939,230.41799378,0,1724097600,2024-08-19 20:00:00,225.8999939,0.0,24449.8193783,54.11646755,12224.90968887,0.22249,1724097600,2024-08-19 20:00:00
COVER,BUY,227.02000427,-1.0,0,1724162400,2024-08-20 14:00:00,227.02000427,0.0,12164.29868402,0.0,12164.29868402,0.21643,1724162400,2024-08-20 14:00:00
LONG,BUY,226.66000366,222.12680359,0,1724164200,2024-08-20 14:30:00,226.66000366,53.6676012,0.0,0.0,12164.29868442,0.21643,1724164200,2024-08-20 14:30:00
CLOSE,SELL,225.96000671,-1.0,0,1724166000,2024-08-20 15:00:00,225.96000671,0.0,12126.73152726,0.0,12126.73152726,0.21267,1724166000,2024-08-20 15:00:00
SHORT,SELL,226.92680359,231.46533966,0,1724169600,2024-08-20 16:00:00,226.92680359,0.0,24253.46305452,53.43895624,12126.73152779,0.21267,1724169600,2024-08-20 16:00:00
COVER,BUY,227.92999268,-1.0,0,1724335200,2024-08-22 14:00:00,227.92999268,0.0,12073.122149910001,0.0,12073.12214991,0.20731,1724335200,2024-08-22 14:00:00
LONG,BUY,226.77000427,222.23460418,0,1724337000,2024-08-22 14:30:00,226.77000427,53.23950224,0.0,0.0,12073.1221503,0.20731,1724337000,2024-08-22 14:30:00
CLOSE,SELL,225.50999451,-1.0,0,1724342400,2024-08-22 16:00:00,225.50999451,0.0,12006.03985786,0.0,12006.03985786,0.2006,1724342400,2024-08-22 16:00:00
SHORT,SELL,225.50999451,230.0201944,0,1724342400,2024-08-22 16:00:00,225.50999451,0.0,24012.07971572,53.23950224,12006.03985786,0.2006,1724342400,2024-08-22 16:00:00
COVER,BUY,226.42999268,-1.0,0,1724344200,2024-08-22 16:30:00,226.42999268,0.0,11957.05961323,0.0,11957.05961323,0.19571,1724344200,2024-08-22 16:30:00
LONG,BUY,226.42999268,221.90139283,0,1724344200,2024-08-22 16:30:00,226.42999268,52.80687188,0.0,0.0,11957.05961324,0.19571,1724344200,2024-08-22 16:30:00
CLOSE,SELL,225.83999634,-1.0,0,1724428800,2024-08-23 16:00:00,225.83999634,0.0,11925.90375211,0.0,11925.90375211,0.19259,1724428800,2024-08-23 16:00:00
SHORT,SELL,225.11500549,229.6173056,0,1724430600,2024-08-23 16:30:00,225.11500549,0.0,23851.80750422,52.97693828,11925.90375247,0.19259,1724430600,2024-08-23 16:30:00
COVER,BUY,226.21000671,-1.0,0,1724436000,2024-08-23 18:00:00,226.21000671,0.0,11867.89394043,0.0,11867.89394043,0.18679,1724436000,2024-08-23 18:00:00
LONG,BUY,226.21000671,221.68580658,0,1724436000,2024-08-23 18:00:00,226.21000671,52.4640537,0.0,0.0,11867.89393951,0.18679,1724436000,2024-08-23 18:00:00
CLOSE,SELL,224.82000732,-1.0,0,1724684400,2024-08-26 15:00:00,224.82000732,0.0,11794.96893687,0.0,11794.96893687,0.1795,1724684400,2024-08-26 15:00:00
SHORT,SELL,224.82000732,229.31640747,0,1724684400,2024-08-26 15:00:00,224.82000732,0.0,23589.93787374,52.4640537,11794.96893687,0.1795,1724684400,2024-08-26 15:00:00
COVER,BUY,225.8105011,-1.0,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,11743.00361801,0.0,11743.00361801,0.1743,1724689800,2024-08-26 16:30:00
SHORT,SELL,226.18499756,230.70869751,0,1724691600,2024-08-26 17:00:00,226.18499756,0.0,23486.00723602,51.91769456,11743.00361865,0.1743,1724691600,2024-08-26 17:00:00
COVER,BUY,225.6000061,-1.0,0,1724695200,2024-08-26 18:00:00,225.6000061,0.0,11773.37502659,0.0,11773.37502659,0.17734,1724695200,2024-08-26 18:00:00
LONG,BUY,225.6000061,221.08800598,0,1724695200,2024-08-26 18:00:00,225.6000061,52.18694463,0.0,0.0,11773.37502687,0.17734,1724695200,2024-08-26 18:00:00
CLOSE,SELL,226.32499695,-1.0,0,1724698800,2024-08-26 19:00:00,226.32499695,0.0,11811.21008421,0.0,11811.21008421,0.18112,1724698800,2024-08-26 19:00:00
LONG,BUY,227.25999451,222.71479462,0,1724702400,2024-08-26 20:00:00,227.25999451,51.97223607,0.0,0.0,11811.21008394,0.18112,1724702400,2024-08-26 20:00:00
