action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
COVER,BUY,228.8999939,-1.0,0,1720708200,2024-07-11 14:30:00,228.8999939,0.0,10227.424354550001,0.0,10227.42435455,0.02274,1720708200,2024-07-11 14:30:00
SHORT,SELL,226.66000366,237.99300384,0,1720710000,2024-07-11 15:00:00,226.66000366,0.0,20454.848709100002,45.1223162,10227.42435406,0.02274,1720710000,2024-07-11 15:00:00
COVER,BUY,226.82000732,-1.0,0,1720720800,2024-07-11 18:00:00,226.82000732,0.0,10220.204618320002,0.0,10220.20461832,0.02202,1720720800,2024-07-11 18:00:00
LONG,BUY,226.82000732,215.47900695,0,1720720800,2024-07-11 18:00:00,226.82000732,45.05865571,0.0,0.0,10220.20461797,0.02202,1720720800,2024-07-11 18:00:00
CLOSE,SELL,230.88000488,-1.0,0,1720794600,2024-07-12 14:30:00,230.88000488,0.0,10403.14265021,0.0,10403.14265021,0.04031,1720794600,2024-07-12 14:30:00
SHORT,SELL,230.88000488,242.42400512,0,1720794600,2024-07-12 14:30:00,230.88000488,0.0,20806.28530042,45.05865571,10403.14265021,0.04031,1720794600,2024-07-12 14:30:00
COVER,BUY,231.8598938,-1.0,0,1720812600,2024-07-12 19:30:00,231.8598938,0.0,10358.99017273,0.0,10358.99017273,0.0359,1720812600,2024-07-12 19:30:00
LONG,BUY,231.8598938,220.26689911,0,1720812600,2024-07-12 19:30:00,231.8598938,44.6778009,0.0,0.0,10358.99017189,0.0359,1720812600,2024-07-12 19:30:00
CLOSE,SELL,229.00999451,-1.0,0,1721224800,2024-07-17 14:00:00,229.00999451,0.0,10231.66293883,0.0,10231.66293883,0.02317,1721224800,2024-07-17 14:00:00
SHORT,SELL,229.00999451,240.46049424,0,1721224800,2024-07-17 14:00:00,229.00999451,0.0,20463.32587766,44.6778009,10231.66293883,0.02317,1721224800,2024-07-17 14:00:00
COVER,BUY,224.21000671,-1.0,0,1721322000,2024-07-18 17:00:00,224.21000671,0.0,10446.11583808,0.0,10446.11583808,0.04461,1721322000,2024-07-18 17:00:00
LONG,BUY,224.21000671,212.99950637,0,1721322000,2024-07-18 17:00:00,224.21000671,46.59076547,0.0,0.0,10446.11583865,0.04461,1721322000,2024-07-18 17:00:00
CLOSE,SELL,224.69000244,-1.0,0,1721325600,2024-07-18 18:00:00,224.69000244,0.0,10468.47920714,0.0,10468.47920714,0.04685,1721325600,2024-07-18 18:00:00
SHORT,SELL,224.78500366,236.02425384,0,1721329200,2024-07-18 19:00:00,224.78500366,0.0,20936.95841428,46.57107475,10468.47920615,0.04685,1721329200,2024-07-18 19:00:00
COVER,BUY,225.00999451,-1.0,0,1721417400,2024-07-19 19:30:00,225.00999451,0.0,10458.00114046,0.0,10458.00114046,0.0458,1721417400,2024-07-19 19:30:00
LONG,BUY,226.71000671,215.37450637,0,1721656800,2024-07-22 14:00:00,226.71000671,46.1294201,0.0,0.0,10458.0011404,0.0458,1721656800,2024-07-22 14:00:00
CLOSE,SELL,225.94000244,-1.0,0,1721660400,2024-07-22 15:00:00,225.94000244,0.0,10422.48128995,0.0,10422.48128995,0.04225,1721660400,2024-07-22 15:00:00
SHORT,SELL,225.94000244,237.23700256,0,1721660400,2024-07-22 15:00:00,225.94000244,0.0,20844.9625799,46.1294201,10422.48128995,0.04225,1721660400,2024-07-22 15:00:00
COVER,BUY,224.0007019,-1.0,0,1721664000,2024-07-22 16:00:00,224.0007019,0.0,10511.940099259999,0.0,10511.94009926,0.05119,1721664000,2024-07-22 16:00:00
LONG,BUY,224.0007019,212.8006668,0,1721664000,2024-07-22 16:00:00,224.0007019,46.92815697,0.0,0.0,10511.94010015,0.05119,1721664000,2024-07-22 16:00:00
CLOSE,SELL,224.27000427,-1.0,0,1721667600,2024-07-22 17:00:00,224.27000427,0.0,10524.57796405,0.0,10524.57796405,0.05246,1721667600,2024-07-22 17:00:00
LONG,BUY,224.67999268,213.44599305,0,1721676600,2024-07-22 19:30:00,224.67999268,46.84252407,0.0,0.0,10524.57796516,0.05246,1721676600,2024-07-22 19:30:00
CLOSE,SELL,226.61000061,-1.0,0,1721750400,2024-07-23 16:00:00,226.61000061,0.0,10614.98440808,0.0,10614.98440808,0.0615,1721750400,2024-07-23 16:00:00
SHORT,SELL,226.61000061,237.94050064,0,1721750400,2024-07-23 16:00:00,226.61000061,0.0,21229.96881616,46.84252407,10614.98440808,0.0615,1721750400,2024-07-23 16:00:00
COVER,BUY,225.63989258,-1.0,0,1721752200,2024-07-23 16:30:00,225.63989258,0.0,10660.42671683,0.0,10660.42671683,0.06604,1721752200,2024-07-23 16:30:00
LONG,BUY,225.63989258,214.35789795,0,1721752200,2024-07-23 16:30:00,225.63989258,47.24531019,0.0,0.0,10660.42671618,0.06604,1721752200,2024-07-23 16:30:00
CLOSE,SELL,220.88999939,-1.0,0,1721831400,2024-07-24 14:30:00,220.88999939,0.0,10436.01653905,0.0,10436.01653905,0.0436,1721831400,2024-07-24 14:30:00
SHORT,SELL,220.88999939,231.93449936,0,1721831400,2024-07-24 14:30:00,220.88999939,0.0,20872.0330781,47.24531019,10436.01653905,0.0436,1721831400,2024-07-24 14:30:00
COVER,BUY,218.67500305,-1.0,0,1721835000,2024-07-24 15:30:00,218.67500305,0.0,10540.664728200001,0.0,10540.6647282,0.05407,1721835000,2024-07-24 15:30:00
LONG,BUY,218.67500305,207.7412529,0,1721835000,2024-07-24 15:30:00,218.67500305,48.20242177,0.0,0.0,10540.66472757,0.05407,1721835000,2024-07-24 15:30:00
CLOSE,SELL,217.28999329,-1.0,0,1722353400,2024-07-30 15:30:00,217.28999329,0.0,10473.90390297,0.0,10473.90390297,0.04739,1722353400,2024-07-30 15:30:00
LONG,BUY,216.54499817,205.71774826,0,1722355200,2024-07-30 16:00:00,216.54499817,48.36825598,0.0,0.0,10473.90390268,0.04739,1722355200,2024-07-30 16:00:00
CLOSE,SELL,221.61010742,-1.0,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,10718.89440345,0.0,10718.89440345,0.07189,1722454200,2024-07-31 19:30:00
SHORT,SELL,221.61010742,232.69061279,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,21437.7888069,48.36825598,10718.89440345,0.07189,1722454200,2024-07-31 19:30:00
COVER,BUY,221.27999878,-1.0,0,1722522600,2024-08-01 14:30:00,221.27999878,0.0,10734.86118265,0.0,10734.86118265,0.07349,1722522600,2024-08-01 14:30:00
LONG,BUY,220.98500061,209.93575058,0,1722524400,2024-08-01 15:00:00,220.98500061,48.57732947,0.0,0.0,10734.86118256,0.07349,1722524400,2024-08-01 15:00:00
CLOSE,SELL,220.53999329,-1.0,0,1722526200,2024-08-01 15:30:00,220.53999329,0.0,10713.24391536,0.0,10713.24391536,0.07132,1722526200,2024-08-01 15:30:00
SHORT,SELL,219.80000305,230.7900032,0,1722528000,2024-08-01 16:00:00,219.80000305,0.0,21426.48783072,48.74087246,10713.24391535,0.07132,1722528000,2024-08-01 16:00:00
COVER,BUY,219.32000732,-1.0,0,1722529800,2024-08-01 16:30:00,219.32000732,0.0,10736.639326010001,0.0,10736.63932601,0.07366,1722529800,2024-08-01 16:30:00
LONG,BUY,219.32000732,208.35400695,0,1722529800,2024-08-01 16:30:00,219.32000732,48.95421743,0.0,0.0,10736.63932509,0.07366,1722529800,2024-08-01 16:30:00
CLOSE,SELL,217.49499512,-1.0,0,1722538800,2024-08-01 19:00:00,217.49499512,0.0,10647.29728104,0.0,10647.29728104,0.06473,1722538800,2024-08-01 19:00:00
SHORT,SELL,217.49499512,228.36974488,0,1722538800,2024-08-01 19:00:00,217.49499512,0.0,21294.59456208,48.95421743,10647.29728104,0.06473,1722538800,2024-08-01 19:00:00
COVER,BUY,223.22999573,-1.0,0,1722607200,2024-08-02 14:00:00,223.22999573,0.0,10366.544814220002,0.0,10366.54481422,0.03665,1722607200,2024-08-02 14:00:00
LONG,BUY,222.65499878,211.52224884,0,1722609000,2024-08-02 14:30:00,222.65499878,46.5587787,0.0,0.0,10366.54481465,0.03665,1722609000,2024-08-02 14:30:00
CLOSE,SELL,222.83000183,-1.0,0,1722612600,2024-08-02 15:30:00,222.83000183,0.0,10374.69274292,0.0,10374.69274292,0.03747,1722612600,2024-08-02 15:30:00
SHORT,SELL,224.61999512,235.85099488,0,1722616200,2024-08-02 16:30:00,224.61999512,0.0,20749.38548584,46.18775251,10374.69274244,0.03747,1722616200,2024-08-02 16:30:00
COVER,BUY,224.23500061,-1.0,0,1722618000,2024-08-02 17:00:00,224.23500061,0.0,10392.47477359,0.0,10392.47477359,0.03925,1722618000,2024-08-02 17:00:00
LONG,BUY,224.23500061,213.02325058,0,1722618000,2024-08-02 17:00:00,224.23500061,46.34635425,0.0,0.0,10392.47477352,0.03925,1722618000,2024-08-02 17:00:00
CLOSE,SELL,219.80000305,-1.0,0,1722628800,2024-08-02 20:00:00,219.80000305,0.0,10186.92880551,0.0,10186.92880551,0.01869,1722628800,2024-08-02 20:00:00
SHORT,SELL,219.80000305,230.7900032,0,1722628800,2024-08-02 20:00:00,219.80000305,0.0,20373.85761102,46.34635425,10186.92880551,0.01869,1722628800,2024-08-02 20:00:00
COVER,BUY,207.63000488,-1.0,0,1722866400,2024-08-05 14:00:00,207.63000488,0.0,10750.963851920002,0.0,10750.96385192,0.0751,1722866400,2024-08-05 14:00:00
SHORT,SELL,209.55990601,220.03790131,0,1722870000,2024-08-05 15:00:00,209.55990601,0.0,21501.927703840003,51.30258004,10750.96385259,0.0751,1722870000,2024-08-05 15:00:00
COVER,BUY,206.42999268,-1.0,0,1722886200,2024-08-05 19:30:00,206.42999268,0.0,10911.536481720002,0.0,10911.53648172,0.09115,1722886200,2024-08-05 19:30:00
SHORT,SELL,209.19000244,219.64950256,0,1722888000,2024-08-05 20:00:00,209.19000244,0.0,21823.072963440005,52.16088893,10911.5364809,0.09115,1722888000,2024-08-05 20:00:00
COVER,BUY,208.50500488,-1.0,0,1722972600,2024-08-06 19:30:00,208.50500488,0.0,10947.266562550005,0.0,10947.26656255,0.09473,1722972600,2024-08-06 19:30:00
SHORT,SELL,207.125,217.48125,0,1722974400,2024-08-06 20:00:00,207.125,0.0,21894.53312510001,52.85342939,10947.2665627,0.09473,1722974400,2024-08-06 20:00:00
COVER,BUY,213.1499939,-1.0,0,1723042800,2024-08-07 15:00:00,213.1499939,0.0,10628.82497303001,0.0,10628.82497303,0.06288,1723042800,2024-08-07 15:00:00
LONG,BUY,213.1499939,202.4924942,0,1723042800,2024-08-07 15:00:00,213.1499939,49.86547163,0.0,0.0,10628.82497376,0.06288,1723042800,2024-08-07 15:00:00
CLOSE,SELL,212.57989502,-1.0,0,1723046400,2024-08-07 16:00:00,212.57989502,0.0,10600.39672423,0.0,10600.39672423,0.06004,1723046400,2024-08-07 16:00:00
SHORT,SELL,212.57989502,223.20888977,0,1723046400,2024-08-07 16:00:00,212.57989502,0.0,21200.79344846,49.86547163,10600.39672423,0.06004,1723046400,2024-08-07 16:00:00
COVER,BUY,208.94000244,-1.0,0,1723057200,2024-08-07 19:00:00,208.94000244,0.0,10781.901684420001,0.0,10781.90168442,0.07819,1723057200,2024-08-07 19:00:00
LONG,BUY,208.94000244,198.49300232,0,1723057200,2024-08-07 19:00:00,208.94000244,51.60285995,0.0,0.0,10781.90168386,0.07819,1723057200,2024-08-07 19:00:00
CLOSE,SELL,210.52009583,-1.0,0,1723059000,2024-08-07 19:30:00,210.52009583,0.0,10863.43902178,0.0,10863.43902178,0.08634,1723059000,2024-08-07 19:30:00
SHORT,SELL,210.72999573,221.26649552,0,1723125600,2024-08-08 14:00:00,210.72999573,0.0,21726.87804356,51.55146036,10863.43902202,0.08634,1723125600,2024-08-08 14:00:00
COVER,BUY,212.13009644,-1.0,0,1723145400,2024-08-08 19:30:00,212.13009644,0.0,10791.261785769999,0.0,10791.26178577,0.07913,1723145400,2024-08-08 19:30:00
LONG,BUY,212.13009644,201.52359162,0,1723145400,2024-08-08 19:30:00,212.13009644,50.87096064,0.0,0.0,10791.26178656,0.07913,1723145400,2024-08-08 19:30:00
CLOSE,SELL,212.52999878,-1.0,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,10811.60520276,0.0,10811.60520276,0.08116,1723212000,2024-08-09 14:00:00
SHORT,SELL,212.52999878,223.15649872,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,21623.21040552,50.87096064,10811.60520276,0.08116,1723212000,2024-08-09 14:00:00
COVER,BUY,215.91639709,-1.0,0,1723226400,2024-08-09 18:00:00,215.91639709,0.0,10639.33586762,0.0,10639.33586762,0.06393,1723226400,2024-08-09 18:00:00
LONG,BUY,215.91639709,205.12057724,0,1723226400,2024-08-09 18:00:00,215.91639709,49.27525659,0.0,0.0,10639.3358686,0.06393,1723226400,2024-08-09 18:00:00
CLOSE,SELL,221.0,-1.0,0,1723559400,2024-08-13 14:30:00,221.0,0.0,10889.83170639,0.0,10889.83170639,0.08898,1723559400,2024-08-13 14:30:00
SHORT,SELL,221.0,232.05,0,1723559400,2024-08-13 14:30:00,221.0,0.0,21779.66341278,49.27525659,10889.83170639,0.08898,1723559400,2024-08-13 14:30:00
COVER,BUY,220.97000122,-1.0,0,1723561200,2024-08-13 15:00:00,220.97000122,0.0,10891.30990397,0.0,10891.30990397,0.08913,1723561200,2024-08-13 15:00:00
SHORT,SELL,221.69000244,232.77450256,0,1723570200,2024-08-13 17:30:00,221.69000244,0.0,21782.61980794,49.12855692,10891.30990447,0.08913,1723570200,2024-08-13 17:30:00
COVER,BUY,221.69009399,-1.0,0,1723647600,2024-08-14 15:00:00,221.69009399,0.0,10891.305406749998,0.0,10891.30540675,0.08913,1723647600,2024-08-14 15:00:00
LONG,BUY,221.69009399,210.60558929,0,1723647600,2024-08-14 15:00:00,221.69009399,49.12851635,0.0,0.0,10891.30540722,0.08913,1723647600,2024-08-14 15:00:00
CLOSE,SELL,224.78999329,-1.0,0,1723732200,2024-08-15 14:30:00,224.78999329,0.0,11043.59886066,0.0,11043.59886066,0.10436,1723732200,2024-08-15 14:30:00
LONG,BUY,224.99499512,213.74524536,0,1723739400,2024-08-15 16:30:00,224.99499512,49.08375342,0.0,0.0,11043.5988612,0.10436,1723739400,2024-08-15 16:30:00
CLOSE,SELL,224.56500244,-1.0,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,11022.49320653,0.0,11022.49320653,0.10225,1723741200,2024-08-15 17:00:00
SHORT,SELL,224.56500244,235.79325256,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,22044.98641306,49.08375342,11022.49320653,0.10225,1723741200,2024-08-15 17:00:00
COVER,BUY,224.91000366,-1.0,0,1723822200,2024-08-16 15:30:00,224.91000366,0.0,11005.55925172,0.0,11005.55925172,0.10056,1723822200,2024-08-16 15:30:00
LONG,BUY,224.91000366,213.66450348,0,1723822200,2024-08-16 15:30:00,224.91000366,48.93316915,0.0,0.0,11005.55925262,0.10056,1723822200,2024-08-16 15:30:00
CLOSE,SELL,225.91499329,-1.0,0,1723824000,2024-08-16 16:00:00,225.91499329,0.0,11054.73658018,0.0,11054.73658018,0.10547,1723824000,2024-08-16 16:00:00
SHORT,SELL,225.91499329,237.21074295,0,1723824000,2024-08-16 16:00:00,225.91499329,0.0,22109.47316036,48.93316915,11054.73658018,0.10547,1723824000,2024-08-16 16:00:00
COVER,BUY,226.6072998,-1.0,0,1723827600,2024-08-16 17:00:00,226.6072998,0.0,11020.859828620001,0.0,11020.85982862,0.10209,1723827600,2024-08-16 17:00:00
LONG,BUY,226.6072998,215.27693481,0,1723827600,2024-08-16 17:00:00,226.6072998,48.63417833,0.0,0.0,11020.85982935,0.10209,1723827600,2024-08-16 17:00:00
CLOSE,SELL,226.13999939,-1.0,0,1723831200,2024-08-16 18:00:00,226.13999939,0.0,10998.13305788,0.0,10998.13305788,0.09981,1723831200,2024-08-16 18:00:00
LONG,BUY,225.96000671,214.66200637,0,1723836600,2024-08-16 19:30:00,225.96000671,48.6729188,0.0,0.0,10998.13305864,0.09981,1723836600,2024-08-16 19:30:00
CLOSE,SELL,224.38000488,-1.0,0,1724076000,2024-08-19 14:00:00,224.38000488,0.0,10921.22975787,0.0,10921.22975787,0.09212,1724076000,2024-08-19 14:00:00
SHORT,SELL,224.38000488,235.59900512,0,1724076000,2024-08-19 14:00:00,224.38000488,0.0,21842.45951574,48.6729188,10921.22975787,0.09212,1724076000,2024-08-19 14:00:00
COVER,BUY,224.16000366,-1.0,0,1724077800,2024-08-19 14:30:00,224.16000366,0.0,10931.93785939,0.0,10931.93785939,0.09319,1724077800,2024-08-19 14:30:00
LONG,BUY,224.16000366,212.95200348,0,1724077800,2024-08-19 14:30:00,224.16000366,48.76845861,0.0,0.0,10931.93786051,0.09319,1724077800,2024-08-19 14:30:00
CLOSE,SELL,223.86470032,-1.0,0,1724083200,2024-08-19 16:00:00,223.86470032,0.0,10917.5363718,0.0,10917.5363718,0.09175,1724083200,2024-08-19 16:00:00
SHORT,SELL,223.86470032,235.05793534,0,1724083200,2024-08-19 16:00:00,223.86470032,0.0,21835.0727436,48.76845861,10917.5363718,0.09175,1724083200,2024-08-19 16:00:00
COVER,BUY,224.42500305,-1.0,0,1724085000,2024-08-19 16:30:00,224.42500305,0.0,10890.211271310001,0.0,10890.21127131,0.08902,1724085000,2024-08-19 16:30:00
LONG,BUY,224.42500305,213.2037529,0,1724085000,2024-08-19 16:30:00,224.42500305,48.52494652,0.0,0.0,10890.21127075,0.08902,1724085000,2024-08-19 16:30:00
CLOSE,SELL,224.92999268,-1.0,0,1724095800,2024-08-19 19:30:00,224.92999268,0.0,10914.71586554,0.0,10914.71586554,0.09147,1724095800,2024-08-19 19:30:00
SHORT,SELL,225.8999939,237.19499359,0,1724097600,2024-08-19 20:00:00,225.8999939,0.0,21829.43173108,48.31658327,10914.71586512,0.09147,1724097600,2024-08-19 20:00:00
COVER,BUY,225.77000427,-1.0,0,1724268600,2024-08-21 19:30:00,225.77000427,0.0,10920.9965199,0.0,10920.9965199,0.0921,1724268600,2024-08-21 19:30:00
LONG,BUY,225.77000427,214.48150406,0,1724268600,2024-08-21 19:30:00,225.77000427,48.3722209,0.0,0.0,10920.99651914,0.0921,1724268600,2024-08-21 19:30:00
CLOSE,SELL,225.50500488,-1.0,0,1724346000,2024-08-22 17:00:00,225.50500488,0.0,10908.17791011,0.0,10908.17791011,0.09082,1724346000,2024-08-22 17:00:00
SHORT,SELL,225.50500488,236.78025512,0,1724346000,2024-08-22 17:00:00,225.50500488,0.0,21816.35582022,48.3722209,10908.17791011,0.09082,1724346000,2024-08-22 17:00:00
COVER,BUY,224.38999939,-1.0,0,1724349600,2024-08-22 18:00:00,224.38999939,0.0,10962.11320198,0.0,10962.11320198,0.09621,1724349600,2024-08-22 18:00:00
SHORT,SELL,224.8598938,236.10288849,0,1724351400,2024-08-22 18:30:00,224.8598938,0.0,21924.22640396,48.75086,10962.1132017,0.09621,1724351400,2024-08-22 18:30:00
COVER,BUY,224.52999878,-1.0,0,1724356800,2024-08-22 20:00:00,224.52999878,0.0,10978.19586764,0.0,10978.19586764,0.09782,1724356800,2024-08-22 20:00:00
LONG,BUY,224.52999878,213.30349884,0,1724356800,2024-08-22 20:00:00,224.52999878,48.89411628,0.0,0.0,10978.1958687,0.09782,1724356800,2024-08-22 20:00:00
CLOSE,SELL,225.94999695,-1.0,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,11047.62542434,0.0,11047.62542434,0.10476,1724427000,2024-08-23 15:30:00
SHORT,SELL,225.94999695,237.2474968,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,22095.25084868,48.89411628,11047.62542434,0.10476,1724427000,2024-08-23 15:30:00
COVER,BUY,225.07000732,-1.0,0,1724686200,2024-08-26 15:30:00,225.07000732,0.0,11090.65173964,0.0,11090.65173964,0.10907,1724686200,2024-08-26 15:30:00
LONG,BUY,225.07000732,213.81650695,0,1724686200,2024-08-26 15:30:00,225.07000732,49.27645345,0.0,0.0,11090.6517387,0.10907,1724686200,2024-08-26 15:30:00
CLOSE,SELL,225.8105011,-1.0,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,11127.14064598,0.0,11127.14064598,0.11271,1724689800,2024-08-26 16:30:00
SHORT,SELL,225.8105011,237.10102616,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,22254.28129196,49.27645345,11127.14064598,0.11271,1724689800,2024-08-26 16:30:00
COVER,BUY,225.6000061,-1.0,0,1724695200,2024-08-26 18:00:00,225.6000061,0.0,11137.51309305,0.0,11137.51309305,0.11375,1724695200,2024-08-26 18:00:00
LONG,BUY,225.6000061,214.32000579,0,1724695200,2024-08-26 18:00:00,225.6000061,49.36840777,0.0,0.0,11137.51309406,0.11375,1724695200,2024-08-26 18:00:00
CLOSE,SELL,226.32499695,-1.0,0,1724698800,2024-08-26 19:00:00,226.32499695,0.0,11173.30473797,0.0,11173.30473797,0.11733,1724698800,2024-08-26 19:00:00
LONG,BUY,226.43009949,215.10859452,0,1724700600,2024-08-26 19:30:00,226.43009949,49.34549233,0.0,0.0,11173.30473766,0.11733,1724700600,2024-08-26 19:30:00
CLOSE,SELL,227.25999451,-1.0,0,1724702400,2024-08-26 20:00:00,227.25999451,0.0,11214.25631601,0.0,11214.25631601,0.12143,1724702400,2024-08-26 20:00:00
SHORT,SELL,226.74499512,238.08224488,0,1724767200,2024-08-27 14:00:00,226.74499512,0.0,22428.51263202,49.45756933,11214.25631564,0.12143,1724767200,2024-08-27 14:00:00
COVER,BUY,227.97000122,-1.0,0,1724769000,2024-08-27 14:30:00,227.97000122,0.0,11153.670491519999,0.0,11153.67049152,0.11537,1724769000,2024-08-27 14:30:00
LONG,BUY,227.97000122,216.57150116,0,1724769000,2024-08-27 14:30:00,227.97000122,48.92604479,0.0,0.0,11153.67049047,0.11537,1724769000,2024-08-27 14:30:00
CLOSE,SELL,227.94000244,-1.0,0,1724776200,2024-08-27 16:30:00,227.94000244,0.0,11152.20276881,0.0,11152.20276881,0.11522,1724776200,2024-08-27 16:30:00
SHORT,SELL,228.08999634,239.49449616,0,1724778000,2024-08-27 17:00:00,228.08999634,0.0,22304.40553762,48.89387061,11152.20276914,0.11522,1724778000,2024-08-27 17:00:00
COVER,BUY,227.49000549,-1.0,0,1724857200,2024-08-28 15:00:00,227.49000549,0.0,11181.53864412,0.0,11181.53864412,0.11815,1724857200,2024-08-28 15:00:00
SHORT,SELL,226.80999756,238.15049744,0,1724859000,2024-08-28 15:30:00,226.80999756,0.0,22363.07728824,49.29914362,11181.53864408,0.11815,1724859000,2024-08-28 15:30:00
COVER,BUY,226.83000183,-1.0,0,1724860800,2024-08-28 16:00:00,226.83000183,0.0,11180.552450700001,0.0,11180.5524507,0.11806,1724860800,2024-08-28 16:00:00
LONG,BUY,226.83000183,215.48850174,0,1724860800,2024-08-28 16:00:00,226.83000183,49.29044818,0.0,0.0,11180.55245087,0.11806,1724860800,2024-08-28 16:00:00
CLOSE,SELL,225.89500427,-1.0,0,1724868000,2024-08-28 18:00:00,225.89500427,0.0,11134.46600209,0.0,11134.46600209,0.11345,1724868000,2024-08-28 18:00:00
SHORT,SELL,225.89500427,237.18975448,0,1724868000,2024-08-28 18:00:00,225.89500427,0.0,22268.93200418,49.29044818,11134.46600209,0.11345,1724868000,2024-08-28 18:00:00
COVER,BUY,226.49000549,-1.0,0,1724875200,2024-08-28 20:00:00,226.49000549,0.0,11105.13812529,0.0,11105.13812529,0.11051,1724875200,2024-08-28 20:00:00
LONG,BUY,226.49000549,215.16550522,0,1724875200,2024-08-28 20:00:00,226.49000549,49.03147095,0.0,0.0,11105.13812465,0.11051,1724875200,2024-08-28 20:00:00
CLOSE,SELL,231.57000732,-1.0,0,1724940000,2024-08-29 14:00:00,231.57000732,0.0,11354.2180868,0.0,11354.2180868,0.13542,1724940000,2024-08-29 14:00:00
LONG,BUY,232.44999695,220.8274971,0,1724945400,2024-08-29 15:30:00,232.44999695,48.84585173,0.0,0.0,11354.21808566,0.13542,1724945400,2024-08-29 15:30:00
CLOSE,SELL,232.13000488,-1.0,0,1724952600,2024-08-29 17:30:00,232.13000488,0.0,11338.58780045,0.0,11338.58780045,0.13386,1724952600,2024-08-29 17:30:00
SHORT,SELL,232.13000488,243.73650512,0,1724952600,2024-08-29 17:30:00,232.13000488,0.0,22677.1756009,48.84585173,11338.58780045,0.13386,1724952600,2024-08-29 17:30:00
COVER,BUY,229.80999756,-1.0,0,1724961600,2024-08-29 20:00:00,229.80999756,0.0,11451.910534009998,0.0,11451.91053401,0.14519,1724961600,2024-08-29 20:00:00
SHORT,SELL,229.08999634,240.54449616,0,1725026400,2024-08-30 14:00:00,229.08999634,0.0,22903.821068019995,49.98869753,11451.91053383,0.14519,1725026400,2024-08-30 14:00:00
