action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
LONG,BUY,225.82000732,221.30360717,0,1721397600,2024-07-19 14:00:00,225.82000732,44.80799261,0.0,0.0,10118.54121918,0.01185,1721397600,2024-07-19 14:00:00
CLOSE,SELL,225.01420593,-1.0,0,1721399400,2024-07-19 14:30:00,225.01420593,0.0,10082.43487646,0.0,10082.43487646,0.00824,1721399400,2024-07-19 14:30:00
SHORT,SELL,225.01420593,229.51449005,0,1721399400,2024-07-19 14:30:00,225.01420593,0.0,20164.86975292,44.80799261,10082.43487646,0.00824,1721399400,2024-07-19 14:30:00
COVER,BUY,224.27000427,-1.0,0,1721667600,2024-07-22 17:00:00,224.27000427,0.0,10115.78105895,0.0,10115.78105895,0.01158,1721667600,2024-07-22 17:00:00
SHORT,SELL,224.67999268,229.17359253,0,1721676600,2024-07-22 19:30:00,224.67999268,0.0,20231.5621179,45.02306119,10115.7810593,0.01158,1721676600,2024-07-22 19:30:00
COVER,BUY,224.72000122,-1.0,0,1721755800,2024-07-23 17:30:00,224.72000122,0.0,10113.979752360001,0.0,10113.97975236,0.0114,1721755800,2024-07-23 17:30:00
LONG,BUY,225.00799561,220.5078357,0,1721757600,2024-07-23 18:00:00,225.00799561,44.9494238,0.0,0.0,10113.97975306,0.0114,1721757600,2024-07-23 18:00:00
CLOSE,SELL,224.53999329,-1.0,0,1721759400,2024-07-23 18:30:00,224.53999329,0.0,10092.94331844,0.0,10092.94331844,0.00929,1721759400,2024-07-23 18:30:00
SHORT,SELL,224.77999878,229.27559876,0,1721761200,2024-07-23 19:00:00,224.77999878,0.0,20185.88663688,44.90142972,10092.9433192,0.00929,1721761200,2024-07-23 19:00:00
COVER,BUY,220.88999939,-1.0,0,1721831400,2024-07-24 14:30:00,220.88999939,0.0,10267.609853420001,0.0,10267.60985342,0.02676,1721831400,2024-07-24 14:30:00
LONG,BUY,220.88999939,216.4721994,0,1721831400,2024-07-24 14:30:00,220.88999939,46.48290951,0.0,0.0,10267.60985331,0.02676,1721831400,2024-07-24 14:30:00
CLOSE,SELL,218.8302002,-1.0,0,1721833200,2024-07-24 15:00:00,218.8302002,0.0,10171.86439395,0.0,10171.86439395,0.01719,1721833200,2024-07-24 15:00:00
SHORT,SELL,218.8302002,223.2068042,0,1721833200,2024-07-24 15:00:00,218.8302002,0.0,20343.7287879,46.48290951,10171.86439395,0.01719,1721833200,2024-07-24 15:00:00
COVER,BUY,218.67500305,-1.0,0,1721835000,2024-07-24 15:30:00,218.67500305,0.0,10179.07840903,0.0,10179.07840903,0.01791,1721835000,2024-07-24 15:30:00
LONG,BUY,218.67500305,214.30150299,0,1721835000,2024-07-24 15:30:00,218.67500305,46.54888884,0.0,0.0,10179.07840906,0.01791,1721835000,2024-07-24 15:30:00
CLOSE,SELL,217.81500244,-1.0,0,1721840400,2024-07-24 17:00:00,217.81500244,0.0,10139.04633626,0.0,10139.04633626,0.0139,1721840400,2024-07-24 17:00:00
SHORT,SELL,218.02580261,222.38631866,0,1721842200,2024-07-24 17:30:00,218.02580261,0.0,20278.09267252,46.50388264,10139.04633545,0.0139,1721842200,2024-07-24 17:30:00
COVER,BUY,219.41999817,-1.0,0,1721928600,2024-07-25 17:30:00,219.41999817,0.0,10074.210828750001,0.0,10074.21082875,0.00742,1721928600,2024-07-25 17:30:00
LONG,BUY,219.41999817,215.03159821,0,1721928600,2024-07-25 17:30:00,219.41999817,45.91291091,0.0,0.0,10074.21082785,0.00742,1721928600,2024-07-25 17:30:00
CLOSE,SELL,220.125,-1.0,0,1721935800,2024-07-25 19:30:00,220.125,0.0,10106.57951406,0.0,10106.57951406,0.01066,1721935800,2024-07-25 19:30:00
LONG,BUY,217.49000549,213.14020538,0,1721937600,2024-07-25 20:00:00,217.49000549,46.46916759,0.0,0.0,10106.57951426,0.01066,1721937600,2024-07-25 20:00:00
CLOSE,SELL,218.60499573,-1.0,0,1722022200,2024-07-26 19:30:00,218.60499573,0.0,10158.39218259,0.0,10158.39218259,0.01584,1722022200,2024-07-26 19:30:00
SHORT,SELL,218.60499573,222.97709564,0,1722022200,2024-07-26 19:30:00,218.60499573,0.0,20316.78436518,46.46916759,10158.39218259,0.01584,1722022200,2024-07-26 19:30:00
COVER,BUY,217.72999573,-1.0,0,1722263400,2024-07-29 14:30:00,217.72999573,0.0,10199.05270423,0.0,10199.05270423,0.01991,1722263400,2024-07-29 14:30:00
LONG,BUY,217.72999573,213.37539582,0,1722263400,2024-07-29 14:30:00,217.72999573,46.84266249,0.0,0.0,10199.05270393,0.01991,1722263400,2024-07-29 14:30:00
CLOSE,SELL,217.13999939,-1.0,0,1722267000,2024-07-29 15:30:00,217.13999939,0.0,10171.4157045,0.0,10171.4157045,0.01714,1722267000,2024-07-29 15:30:00
SHORT,SELL,218.03500366,222.39570373,0,1722268800,2024-07-29 16:00:00,218.03500366,0.0,20342.831409,46.65037968,10171.41570473,0.01714,1722268800,2024-07-29 16:00:00
COVER,BUY,219.63999939,-1.0,0,1722348000,2024-07-30 14:00:00,219.63999939,0.0,10096.542044539998,0.0,10096.54204454,0.00965,1722348000,2024-07-30 14:00:00
LONG,BUY,219.63999939,215.2471994,0,1722348000,2024-07-30 14:00:00,219.63999939,45.96859439,0.0,0.0,10096.54204378,0.00965,1722348000,2024-07-30 14:00:00
CLOSE,SELL,217.28999329,-1.0,0,1722353400,2024-07-30 15:30:00,217.28999329,0.0,9988.51556655,0.0,9988.51556655,-0.00115,1722353400,2024-07-30 15:30:00
SHORT,SELL,217.28999329,221.63579316,0,1722353400,2024-07-30 15:30:00,217.28999329,0.0,19977.0311331,45.96859439,9988.51556655,-0.00115,1722353400,2024-07-30 15:30:00
COVER,BUY,217.25,-1.0,0,1722360600,2024-07-30 17:30:00,217.25,0.0,9990.35400187,0.0,9990.35400187,-0.00096,1722360600,2024-07-30 17:30:00
LONG,BUY,217.25,212.905,0,1722360600,2024-07-30 17:30:00,217.25,45.985519,0.0,0.0,9990.35400275,-0.00096,1722360600,2024-07-30 17:30:00
CLOSE,SELL,222.36999512,-1.0,0,1722443400,2024-07-31 16:30:00,222.36999512,0.0,10225.79963562,0.0,10225.79963562,0.02258,1722443400,2024-07-31 16:30:00
LONG,BUY,222.6000061,218.14800598,0,1722447000,2024-07-31 17:30:00,222.6000061,45.9380025,0.0,0.0,10225.79963672,0.02258,1722447000,2024-07-31 17:30:00
CLOSE,SELL,221.61010742,-1.0,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,10180.32566869,0.0,10180.32566869,0.01803,1722454200,2024-07-31 19:30:00
SHORT,SELL,221.61010742,226.04230957,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,20360.65133738,45.9380025,10180.32566869,0.01803,1722454200,2024-07-31 19:30:00
COVER,BUY,221.99000549,-1.0,0,1722456000,2024-07-31 20:00:00,221.99000549,0.0,10162.87391021,0.0,10162.87391021,0.01629,1722456000,2024-07-31 20:00:00
LONG,BUY,221.99000549,217.55020538,0,1722456000,2024-07-31 20:00:00,221.99000549,45.78077237,0.0,0.0,10162.87390975,0.01629,1722456000,2024-07-31 20:00:00
CLOSE,SELL,219.32000732,-1.0,0,1722529800,2024-08-01 16:30:00,219.32000732,0.0,10040.6393313,0.0,10040.6393313,0.00406,1722529800,2024-08-01 16:30:00
SHORT,SELL,219.32000732,223.70640747,0,1722529800,2024-08-01 16:30:00,219.32000732,0.0,20081.2786626,45.78077237,10040.6393313,0.00406,1722529800,2024-08-01 16:30:00
COVER,BUY,223.70640747,-1.0,1,1722607200,2024-08-02 14:00:00,223.22999573,0.0,9839.826544510002,0.0,9839.82654451,-0.01602,1722607200,2024-08-02 14:00:00
SHORT,SELL,222.65499878,227.10809876,0,1722609000,2024-08-02 14:30:00,222.65499878,0.0,19679.653089020005,44.19315353,9839.82654371,-0.01602,1722609000,2024-08-02 14:30:00
COVER,BUY,224.61999512,-1.0,0,1722616200,2024-08-02 16:30:00,224.61999512,0.0,9752.987158770005,0.0,9752.98715877,-0.0247,1722616200,2024-08-02 16:30:00
SHORT,SELL,224.23500061,228.71970062,0,1722618000,2024-08-02 17:00:00,224.23500061,0.0,19505.97431754001,43.49449075,9752.98715768,-0.0247,1722618000,2024-08-02 17:00:00
COVER,BUY,224.63999939,-1.0,0,1722619800,2024-08-02 17:30:00,224.63999939,0.0,9735.371941990012,0.0,9735.37194199,-0.02646,1722619800,2024-08-02 17:30:00
LONG,BUY,224.63999939,220.1471994,0,1722619800,2024-08-02 17:30:00,224.63999939,43.33766012,0.0,0.0,9735.37194292,-0.02646,1722619800,2024-08-02 17:30:00
CLOSE,SELL,224.19000244,-1.0,0,1722621600,2024-08-02 18:00:00,224.19000244,0.0,9715.87012805,0.0,9715.87012805,-0.02841,1722621600,2024-08-02 18:00:00
SHORT,SELL,224.19000244,228.67380249,0,1722621600,2024-08-02 18:00:00,224.19000244,0.0,19431.7402561,43.33766012,9715.87012805,-0.02841,1722621600,2024-08-02 18:00:00
COVER,BUY,207.63000488,-1.0,0,1722866400,2024-08-05 14:00:00,207.63000488,0.0,10433.541673900001,0.0,10433.5416739,0.04335,1722866400,2024-08-05 14:00:00
SHORT,SELL,209.55990601,213.75110413,0,1722870000,2024-08-05 15:00:00,209.55990601,0.0,20867.083347800002,49.78787151,10433.54167373,0.04335,1722870000,2024-08-05 15:00:00
COVER,BUY,203.13209534,-1.0,0,1722952800,2024-08-06 14:00:00,203.13209534,0.0,10753.568685460003,0.0,10753.56868546,0.07536,1722952800,2024-08-06 14:00:00
LONG,BUY,203.13209534,199.06945343,0,1722952800,2024-08-06 14:00:00,203.13209534,52.93879664,0.0,0.0,10753.56868626,0.07536,1722952800,2024-08-06 14:00:00
CLOSE,SELL,207.54600525,-1.0,0,1722956400,2024-08-06 15:00:00,207.54600525,0.0,10987.23576537,0.0,10987.23576537,0.09872,1722956400,2024-08-06 15:00:00
LONG,BUY,206.11000061,201.9878006,0,1722958200,2024-08-06 15:30:00,206.11000061,53.30763055,0.0,0.0,10987.23576518,0.09872,1722958200,2024-08-06 15:30:00
CLOSE,SELL,209.69999695,-1.0,0,1722963600,2024-08-06 17:00:00,209.69999695,0.0,11178.60996375,0.0,11178.60996375,0.11786,1722963600,2024-08-06 17:00:00
SHORT,SELL,209.69999695,213.89399689,0,1722963600,2024-08-06 17:00:00,209.69999695,0.0,22357.2199275,53.30763055,11178.60996375,0.11786,1722963600,2024-08-06 17:00:00
COVER,BUY,209.44639587,-1.0,0,1722969000,2024-08-06 18:30:00,209.44639587,0.0,11192.128836429998,0.0,11192.12883643,0.11921,1722969000,2024-08-06 18:30:00
SHORT,SELL,208.50500488,212.67510498,0,1722972600,2024-08-06 19:30:00,208.50500488,0.0,22384.257672859996,53.6779865,11192.12883573,0.11921,1722972600,2024-08-06 19:30:00
COVER,BUY,212.67510498,-1.0,1,1723041000,2024-08-07 14:30:00,211.69999695,0.0,10968.286258859996,0.0,10968.28625886,0.09683,1723041000,2024-08-07 14:30:00
SHORT,SELL,212.57989502,216.83149292,0,1723046400,2024-08-07 16:00:00,212.57989502,0.0,21936.572517719993,51.59606584,10968.28625801,0.09683,1723046400,2024-08-07 16:00:00
COVER,BUY,208.94000244,-1.0,0,1723057200,2024-08-07 19:00:00,208.94000244,0.0,11156.090395219993,0.0,11156.09039522,0.11561,1723057200,2024-08-07 19:00:00
LONG,BUY,208.94000244,204.76120239,0,1723057200,2024-08-07 19:00:00,208.94000244,53.39375067,0.0,0.0,11156.09039527,0.11561,1723057200,2024-08-07 19:00:00
CLOSE,SELL,209.86000061,-1.0,0,1723060800,2024-08-07 20:00:00,209.86000061,0.0,11205.21254818,0.0,11205.21254818,0.12052,1723060800,2024-08-07 20:00:00
SHORT,SELL,209.86000061,214.05720062,0,1723060800,2024-08-07 20:00:00,209.86000061,0.0,22410.42509636,53.39375067,11205.21254818,0.12052,1723060800,2024-08-07 20:00:00
COVER,BUY,210.72999573,-1.0,0,1723125600,2024-08-08 14:00:00,210.72999573,0.0,11158.760245659998,0.0,11158.76024566,0.11588,1723125600,2024-08-08 14:00:00
LONG,BUY,210.72999573,206.51539582,0,1723125600,2024-08-08 14:00:00,210.72999573,52.95288033,0.0,0.0,11158.76024583,0.11588,1723125600,2024-08-08 14:00:00
CLOSE,SELL,212.52999878,-1.0,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,11254.07559193,0.0,11254.07559193,0.12541,1723212000,2024-08-09 14:00:00
SHORT,SELL,212.52999878,216.78059876,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,22508.15118386,52.95288033,11254.07559193,0.12541,1723212000,2024-08-09 14:00:00
COVER,BUY,214.69999695,-1.0,0,1723213800,2024-08-09 14:30:00,214.69999695,0.0,11139.167938520002,0.0,11139.16793852,0.11392,1723213800,2024-08-09 14:30:00
LONG,BUY,214.69999695,210.40599701,0,1723213800,2024-08-09 14:30:00,214.69999695,51.88247833,0.0,0.0,11139.16793921,0.11392,1723213800,2024-08-09 14:30:00
CLOSE,SELL,218.44999695,-1.0,0,1723473000,2024-08-12 14:30:00,218.44999695,0.0,11333.72723295,0.0,11333.72723295,0.13337,1723473000,2024-08-12 14:30:00
SHORT,SELL,218.44999695,222.81899689,0,1723473000,2024-08-12 14:30:00,218.44999695,0.0,22667.4544659,51.88247833,11333.72723295,0.13337,1723473000,2024-08-12 14:30:00
COVER,BUY,217.55000305,-1.0,0,1723492800,2024-08-12 20:00:00,217.55000305,0.0,11380.421146969999,0.0,11380.42114697,0.13804,1723492800,2024-08-12 20:00:00
LONG,BUY,217.55000305,213.19900299,0,1723492800,2024-08-12 20:00:00,217.55000305,52.31174897,0.0,0.0,11380.42114797,0.13804,1723492800,2024-08-12 20:00:00
CLOSE,SELL,220.91009521,-1.0,0,1723572000,2024-08-13 18:00:00,220.91009521,0.0,11556.19344556,0.0,11556.19344556,0.15562,1723572000,2024-08-13 18:00:00
SHORT,SELL,220.91009521,225.32829711,0,1723572000,2024-08-13 18:00:00,220.91009521,0.0,23112.38689112,52.31174897,11556.19344556,0.15562,1723572000,2024-08-13 18:00:00
COVER,BUY,224.42999268,-1.0,0,1723730400,2024-08-15 14:00:00,224.42999268,0.0,11372.0614527,0.0,11372.0614527,0.13721,1723730400,2024-08-15 14:00:00
LONG,BUY,224.42999268,219.94139283,0,1723730400,2024-08-15 14:00:00,224.42999268,50.67086318,0.0,0.0,11372.06145258,0.13721,1723730400,2024-08-15 14:00:00
CLOSE,SELL,224.78999329,-1.0,0,1723732200,2024-08-15 14:30:00,224.78999329,0.0,11390.30299423,0.0,11390.30299423,0.13903,1723732200,2024-08-15 14:30:00
SHORT,SELL,224.78999329,229.28579316,0,1723732200,2024-08-15 14:30:00,224.78999329,0.0,22780.60598846,50.67086318,11390.30299423,0.13903,1723732200,2024-08-15 14:30:00
COVER,BUY,224.99499512,-1.0,0,1723739400,2024-08-15 16:30:00,224.99499512,0.0,11379.91537455,0.0,11379.91537455,0.13799,1723739400,2024-08-15 16:30:00
LONG,BUY,224.99499512,220.49509522,0,1723739400,2024-08-15 16:30:00,224.99499512,50.57852673,0.0,0.0,11379.91537479,0.13799,1723739400,2024-08-15 16:30:00
CLOSE,SELL,224.56500244,-1.0,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,11358.16697853,0.0,11358.16697853,0.13582,1723741200,2024-08-15 17:00:00
SHORT,SELL,224.56500244,229.05630249,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,22716.33395706,50.57852673,11358.16697853,0.13582,1723741200,2024-08-15 17:00:00
COVER,BUY,224.42500305,-1.0,0,1724085000,2024-08-19 16:30:00,224.42500305,0.0,11365.24794142,0.0,11365.24794142,0.13652,1724085000,2024-08-19 16:30:00
LONG,BUY,224.42500305,219.93650299,0,1724085000,2024-08-19 16:30:00,224.42500305,50.64162989,0.0,0.0,11365.24794252,0.13652,1724085000,2024-08-19 16:30:00
CLOSE,SELL,224.92999268,-1.0,0,1724095800,2024-08-19 19:30:00,224.92999268,0.0,11390.82144046,0.0,11390.82144046,0.13908,1724095800,2024-08-19 19:30:00
SHORT,SELL,224.92999268,229.42859253,0,1724095800,2024-08-19 19:30:00,224.92999268,0.0,22781.64288092,50.64162989,11390.82144046,0.13908,1724095800,2024-08-19 19:30:00
COVER,BUY,227.02000427,-1.0,0,1724162400,2024-08-20 14:00:00,227.02000427,0.0,11284.97984705,0.0,11284.97984705,0.1285,1724162400,2024-08-20 14:00:00
LONG,BUY,227.02000427,222.47960418,0,1724162400,2024-08-20 14:00:00,227.02000427,49.70918701,0.0,0.0,11284.97984727,0.1285,1724162400,2024-08-20 14:00:00
CLOSE,SELL,226.66000366,-1.0,0,1724164200,2024-08-20 14:30:00,226.66000366,0.0,11267.08450962,0.0,11267.08450962,0.12671,1724164200,2024-08-20 14:30:00
SHORT,SELL,225.96000671,230.47920684,0,1724166000,2024-08-20 15:00:00,225.96000671,0.0,22534.16901924,49.8631801,11267.08450926,0.12671,1724166000,2024-08-20 15:00:00
COVER,BUY,226.00010681,-1.0,0,1724261400,2024-08-21 17:30:00,226.00010681,0.0,11265.084990749998,0.0,11265.08499075,0.12651,1724261400,2024-08-21 17:30:00
SHORT,SELL,226.44999695,230.97899689,0,1724265000,2024-08-21 18:30:00,226.44999695,0.0,22530.169981499996,49.7464568,11265.08499087,0.12651,1724265000,2024-08-21 18:30:00
COVER,BUY,225.77000427,-1.0,0,1724268600,2024-08-21 19:30:00,225.77000427,0.0,11298.912217349996,0.0,11298.91221735,0.12989,1724268600,2024-08-21 19:30:00
LONG,BUY,226.3999939,221.87199402,0,1724270400,2024-08-21 20:00:00,226.3999939,49.90685743,0.0,0.0,11298.91221772,0.12989,1724270400,2024-08-21 20:00:00
CLOSE,SELL,225.50999451,-1.0,0,1724342400,2024-08-22 16:00:00,225.50999451,0.0,11254.49514505,0.0,11254.49514505,0.12545,1724342400,2024-08-22 16:00:00
SHORT,SELL,225.50999451,230.0201944,0,1724342400,2024-08-22 16:00:00,225.50999451,0.0,22508.9902901,49.90685743,11254.49514505,0.12545,1724342400,2024-08-22 16:00:00
COVER,BUY,227.02000427,-1.0,0,1724421600,2024-08-23 14:00:00,227.02000427,0.0,11179.135303239998,0.0,11179.13530324,0.11791,1724421600,2024-08-23 14:00:00
LONG,BUY,227.02000427,222.47960418,0,1724421600,2024-08-23 14:00:00,227.02000427,49.24295257,0.0,0.0,11179.13530271,0.11791,1724421600,2024-08-23 14:00:00
CLOSE,SELL,225.94999695,-1.0,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,11126.444983,0.0,11126.444983,0.11264,1724427000,2024-08-23 15:30:00
SHORT,SELL,225.94999695,230.46899689,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,22252.889966,49.24295257,11126.444983,0.11264,1724427000,2024-08-23 15:30:00
COVER,BUY,226.45269775,-1.0,0,1724437800,2024-08-23 18:30:00,226.45269775,0.0,11101.69051135,0.0,11101.69051135,0.11017,1724437800,2024-08-23 18:30:00
SHORT,SELL,226.47000122,230.99940124,0,1724439600,2024-08-23 19:00:00,226.47000122,0.0,22203.3810227,49.02057867,11101.6905115,0.11017,1724439600,2024-08-23 19:00:00
COVER,BUY,224.94999695,-1.0,0,1724682600,2024-08-26 14:30:00,224.94999695,0.0,11176.202000399999,0.0,11176.2020004,0.11762,1724682600,2024-08-26 14:30:00
SHORT,SELL,224.82000732,229.31640747,0,1724684400,2024-08-26 15:00:00,224.82000732,0.0,22352.404000799997,49.71177669,11176.20200146,0.11762,1724684400,2024-08-26 15:00:00
COVER,BUY,225.07000732,-1.0,0,1724686200,2024-08-26 15:30:00,225.07000732,0.0,11163.774057289997,0.0,11163.77405729,0.11638,1724686200,2024-08-26 15:30:00
LONG,BUY,225.07000732,220.56860717,0,1724686200,2024-08-26 15:30:00,225.07000732,49.60134045,0.0,0.0,11163.77405816,0.11638,1724686200,2024-08-26 15:30:00
