action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
CLOSE,SELL,217.58162803,-1.0,1,1721838600,2024-07-24 16:30:00,217.90499878,0.0,10214.80212584,0.0,10214.80212584,0.02148,1721838600,2024-07-24 16:30:00
LONG,BUY,216.54499817,215.46227318,0,1722355200,2024-07-30 16:00:00,216.54499817,47.17172972,0.0,0.0,10214.80212589,0.02148,1722355200,2024-07-30 16:00:00
CLOSE,SELL,221.61010742,-1.0,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,10453.73209044,0.0,10453.73209044,0.04537,1722454200,2024-07-31 19:30:00
SHORT,SELL,221.61010742,222.71815796,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,20907.46418088,47.17172972,10453.73209044,0.04537,1722454200,2024-07-31 19:30:00
COVER,BUY,222.71815796,-1.0,1,1722456000,2024-07-31 20:00:00,221.99000549,0.0,10401.46342985,0.0,10401.46342985,0.04015,1722456000,2024-07-31 20:00:00
LONG,BUY,220.98500061,219.88007561,0,1722524400,2024-08-01 15:00:00,220.98500061,47.06863996,0.0,0.0,10401.46343027,0.04015,1722524400,2024-08-01 15:00:00
CLOSE,SELL,220.53999329,-1.0,0,1722526200,2024-08-01 15:30:00,220.53999329,0.0,10380.51754095,0.0,10380.51754095,0.03805,1722526200,2024-08-01 15:30:00
SHORT,SELL,219.80000305,220.89900307,0,1722528000,2024-08-01 16:00:00,219.80000305,0.0,20761.0350819,47.22710372,10380.5175402,0.03805,1722528000,2024-08-01 16:00:00
COVER,BUY,219.32000732,-1.0,0,1722529800,2024-08-01 16:30:00,219.32000732,0.0,10403.186348330002,0.0,10403.18634833,0.04032,1722529800,2024-08-01 16:30:00
LONG,BUY,219.32000732,218.22340728,0,1722529800,2024-08-01 16:30:00,219.32000732,47.43382273,0.0,0.0,10403.18634836,0.04032,1722529800,2024-08-01 16:30:00
CLOSE,SELL,218.22340728,-1.0,1,1722533400,2024-08-01 17:30:00,218.1499939,0.0,10351.17041646,0.0,10351.17041646,0.03512,1722533400,2024-08-01 17:30:00
SHORT,SELL,217.49499512,218.5824701,0,1722538800,2024-08-01 19:00:00,217.49499512,0.0,20702.34083292,47.59268327,10351.17041736,0.03512,1722538800,2024-08-01 19:00:00
COVER,BUY,218.5824701,-1.0,1,1722542400,2024-08-01 20:00:00,218.27999878,0.0,10299.41456508,0.0,10299.41456508,0.02994,1722542400,2024-08-01 20:00:00
LONG,BUY,222.65499878,221.54172379,0,1722609000,2024-08-02 14:30:00,222.65499878,46.25727974,0.0,0.0,10299.41456408,0.02994,1722609000,2024-08-02 14:30:00
CLOSE,SELL,222.83000183,-1.0,0,1722612600,2024-08-02 15:30:00,222.83000183,0.0,10307.50972912,0.0,10307.50972912,0.03075,1722612600,2024-08-02 15:30:00
SHORT,SELL,224.61999512,225.7430951,0,1722616200,2024-08-02 16:30:00,224.61999512,0.0,20615.01945824,45.88865619,10307.50972878,0.03075,1722616200,2024-08-02 16:30:00
COVER,BUY,224.23500061,-1.0,0,1722618000,2024-08-02 17:00:00,224.23500061,0.0,10325.17660948,0.0,10325.17660948,0.03252,1722618000,2024-08-02 17:00:00
LONG,BUY,224.23500061,223.11382561,0,1722618000,2024-08-02 17:00:00,224.23500061,46.04623088,0.0,0.0,10325.17660947,0.03252,1722618000,2024-08-02 17:00:00
CLOSE,SELL,223.11382561,-1.0,1,1722623400,2024-08-02 18:30:00,223.43499756,0.0,10273.55072656,0.0,10273.55072656,0.02736,1722623400,2024-08-02 18:30:00
SHORT,SELL,219.80000305,220.89900307,0,1722628800,2024-08-02 20:00:00,219.80000305,0.0,20547.10145312,46.74044852,10273.55072587,0.02736,1722628800,2024-08-02 20:00:00
COVER,BUY,207.63000488,-1.0,0,1722866400,2024-08-05 14:00:00,207.63000488,0.0,10842.381898820002,0.0,10842.38189882,0.08424,1722866400,2024-08-05 14:00:00
SHORT,SELL,209.55990601,210.60770554,0,1722870000,2024-08-05 15:00:00,209.55990601,0.0,21684.763797640004,51.73881829,10842.38189972,0.08424,1722870000,2024-08-05 15:00:00
COVER,BUY,210.60770554,-1.0,1,1722871800,2024-08-05 15:30:00,211.16999817,0.0,10788.169990230004,0.0,10788.16999023,0.07882,1722871800,2024-08-05 15:30:00
SHORT,SELL,209.19000244,210.23595245,0,1722888000,2024-08-05 20:00:00,209.19000244,0.0,21576.33998046001,51.57115476,10788.16999038,0.07882,1722888000,2024-08-05 20:00:00
COVER,BUY,208.50500488,-1.0,0,1722972600,2024-08-06 19:30:00,208.50500488,0.0,10823.496105560009,0.0,10823.49610556,0.08235,1722972600,2024-08-06 19:30:00
SHORT,SELL,207.125,208.160625,0,1722974400,2024-08-06 20:00:00,207.125,0.0,21646.992211120018,52.25586533,10823.49610464,0.08235,1722974400,2024-08-06 20:00:00
COVER,BUY,208.160625,-1.0,1,1723039200,2024-08-07 14:00:00,212.3999939,0.0,10769.378624110017,0.0,10769.37862411,0.07694,1723039200,2024-08-07 14:00:00
LONG,BUY,213.1499939,212.08424393,0,1723042800,2024-08-07 15:00:00,213.1499939,50.52488357,0.0,0.0,10769.37862474,0.07694,1723042800,2024-08-07 15:00:00
CLOSE,SELL,212.08424393,-1.0,1,1723046400,2024-08-07 16:00:00,212.57989502,0.0,10715.53173159,0.0,10715.53173159,0.07155,1723046400,2024-08-07 16:00:00
SHORT,SELL,212.57989502,213.6427945,0,1723046400,2024-08-07 16:00:00,212.57989502,0.0,21431.06346318,50.4070798,10715.53173103,0.07155,1723046400,2024-08-07 16:00:00
COVER,BUY,208.94000244,-1.0,0,1723057200,2024-08-07 19:00:00,208.94000244,0.0,10899.008086769998,0.0,10899.00808677,0.0899,1723057200,2024-08-07 19:00:00
LONG,BUY,208.94000244,207.89530243,0,1723057200,2024-08-07 19:00:00,208.94000244,52.16333856,0.0,0.0,10899.008086,0.0899,1723057200,2024-08-07 19:00:00
CLOSE,SELL,210.52009583,-1.0,0,1723059000,2024-08-07 19:30:00,210.52009583,0.0,10981.43103246,0.0,10981.43103246,0.09814,1723059000,2024-08-07 19:30:00
SHORT,SELL,210.72999573,211.78364571,0,1723125600,2024-08-08 14:00:00,210.72999573,0.0,21962.86206492,52.1113807,10981.43103252,0.09814,1723125600,2024-08-08 14:00:00
COVER,BUY,211.78364571,-1.0,1,1723127400,2024-08-08 14:30:00,212.55999756,0.0,10926.523877289997,0.0,10926.52387729,0.09265,1723127400,2024-08-08 14:30:00
LONG,BUY,212.13009644,211.06944596,0,1723145400,2024-08-08 19:30:00,212.13009644,51.50859808,0.0,0.0,10926.5238782,0.09265,1723145400,2024-08-08 19:30:00
CLOSE,SELL,212.52999878,-1.0,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,10947.1222871,0.0,10947.1222871,0.09471,1723212000,2024-08-09 14:00:00
SHORT,SELL,212.52999878,213.59264877,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,21894.2445742,51.50859808,10947.1222871,0.09471,1723212000,2024-08-09 14:00:00
COVER,BUY,213.59264877,-1.0,1,1723213800,2024-08-09 14:30:00,214.69999695,0.0,10892.386675860002,0.0,10892.38667586,0.08924,1723213800,2024-08-09 14:30:00
LONG,BUY,215.91639709,214.8368151,0,1723226400,2024-08-09 18:00:00,215.91639709,50.44724172,0.0,0.0,10892.38667531,0.08924,1723226400,2024-08-09 18:00:00
CLOSE,SELL,221.0,-1.0,0,1723559400,2024-08-13 14:30:00,221.0,0.0,11148.84042012,0.0,11148.84042012,0.11488,1723559400,2024-08-13 14:30:00
SHORT,SELL,221.0,222.105,0,1723559400,2024-08-13 14:30:00,221.0,0.0,22297.68084024,50.44724172,11148.84042012,0.11488,1723559400,2024-08-13 14:30:00
COVER,BUY,220.97000122,-1.0,0,1723561200,2024-08-13 15:00:00,220.97000122,0.0,11150.353775829999,0.0,11150.35377583,0.11504,1723561200,2024-08-13 15:00:00
SHORT,SELL,221.69000244,222.79845245,0,1723570200,2024-08-13 17:30:00,221.69000244,0.0,22300.707551659998,50.29705288,11150.35377597,0.11504,1723570200,2024-08-13 17:30:00
COVER,BUY,221.69009399,-1.0,0,1723647600,2024-08-14 15:00:00,221.69009399,0.0,11150.349171269998,0.0,11150.34917127,0.11503,1723647600,2024-08-14 15:00:00
LONG,BUY,221.69009399,220.58164352,0,1723647600,2024-08-14 15:00:00,221.69009399,50.29701134,0.0,0.0,11150.34917138,0.11503,1723647600,2024-08-14 15:00:00
CLOSE,SELL,220.58164352,-1.0,1,1723654800,2024-08-14 17:00:00,221.02999878,0.0,11094.59742552,0.0,11094.59742552,0.10946,1723654800,2024-08-14 17:00:00
LONG,BUY,224.99499512,223.87002014,0,1723739400,2024-08-15 16:30:00,224.99499512,49.31041875,0.0,0.0,11094.59742602,0.10946,1723739400,2024-08-15 16:30:00
CLOSE,SELL,224.56500244,-1.0,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,11073.39430691,0.0,11073.39430691,0.10734,1723741200,2024-08-15 17:00:00
SHORT,SELL,224.56500244,225.68782745,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,22146.78861382,49.31041875,11073.39430691,0.10734,1723741200,2024-08-15 17:00:00
COVER,BUY,224.91000366,-1.0,0,1723822200,2024-08-16 15:30:00,224.91000366,0.0,11056.38215228,0.0,11056.38215228,0.10564,1723822200,2024-08-16 15:30:00
LONG,BUY,224.91000366,223.78545364,0,1723822200,2024-08-16 15:30:00,224.91000366,49.15913909,0.0,0.0,11056.38215265,0.10564,1723822200,2024-08-16 15:30:00
CLOSE,SELL,225.91499329,-1.0,0,1723824000,2024-08-16 16:00:00,225.91499329,0.0,11105.78657766,0.0,11105.78657766,0.11058,1723824000,2024-08-16 16:00:00
SHORT,SELL,225.91499329,227.04456826,0,1723824000,2024-08-16 16:00:00,225.91499329,0.0,22211.57315532,49.15913909,11105.78657766,0.11058,1723824000,2024-08-16 16:00:00
COVER,BUY,226.6072998,-1.0,0,1723827600,2024-08-16 17:00:00,226.6072998,0.0,11071.753385639999,0.0,11071.75338564,0.10718,1723827600,2024-08-16 17:00:00
LONG,BUY,226.6072998,225.4742633,0,1723827600,2024-08-16 17:00:00,226.6072998,48.85876755,0.0,0.0,11071.75338606,0.10718,1723827600,2024-08-16 17:00:00
CLOSE,SELL,226.13999939,-1.0,0,1723831200,2024-08-16 18:00:00,226.13999939,0.0,11048.92166395,0.0,11048.92166395,0.10489,1723831200,2024-08-16 18:00:00
LONG,BUY,225.96000671,224.83020668,0,1723836600,2024-08-16 19:30:00,225.96000671,48.89768692,0.0,0.0,11048.92166455,0.10489,1723836600,2024-08-16 19:30:00
CLOSE,SELL,224.83020668,-1.0,1,1724076000,2024-08-19 14:00:00,224.38000488,0.0,10993.6770564,0.0,10993.6770564,0.09937,1724076000,2024-08-19 14:00:00
SHORT,SELL,224.38000488,225.5019049,0,1724076000,2024-08-19 14:00:00,224.38000488,0.0,21987.3541128,48.99579649,10993.67705727,0.09937,1724076000,2024-08-19 14:00:00
COVER,BUY,224.16000366,-1.0,0,1724077800,2024-08-19 14:30:00,224.16000366,0.0,11004.45619228,0.0,11004.45619228,0.10045,1724077800,2024-08-19 14:30:00
LONG,BUY,224.16000366,223.03920364,0,1724077800,2024-08-19 14:30:00,224.16000366,49.09197008,0.0,0.0,11004.45619281,0.10045,1724077800,2024-08-19 14:30:00
CLOSE,SELL,223.86470032,-1.0,0,1724083200,2024-08-19 16:00:00,223.86470032,0.0,10989.95917008,0.0,10989.95917008,0.099,1724083200,2024-08-19 16:00:00
SHORT,SELL,223.86470032,224.98402382,0,1724083200,2024-08-19 16:00:00,223.86470032,0.0,21979.91834016,49.09197008,10989.95917008,0.099,1724083200,2024-08-19 16:00:00
COVER,BUY,224.42500305,-1.0,0,1724085000,2024-08-19 16:30:00,224.42500305,0.0,10962.45280523,0.0,10962.45280523,0.09625,1724085000,2024-08-19 16:30:00
LONG,BUY,224.42500305,223.30287803,0,1724085000,2024-08-19 16:30:00,224.42500305,48.84684263,0.0,0.0,10962.45280622,0.09625,1724085000,2024-08-19 16:30:00
CLOSE,SELL,224.92999268,-1.0,0,1724095800,2024-08-19 19:30:00,224.92999268,0.0,10987.11995521,0.0,10987.11995521,0.09871,1724095800,2024-08-19 19:30:00
SHORT,SELL,225.8999939,227.02949387,0,1724097600,2024-08-19 20:00:00,225.8999939,0.0,21974.23991042,48.63709718,10987.11995414,0.09871,1724097600,2024-08-19 20:00:00
COVER,BUY,227.02949387,-1.0,1,1724162400,2024-08-20 14:00:00,227.02000427,0.0,10932.184354340001,0.0,10932.18435434,0.09322,1724162400,2024-08-20 14:00:00
LONG,BUY,225.77000427,224.64115425,0,1724268600,2024-08-21 19:30:00,225.77000427,48.42177503,0.0,0.0,10932.18435528,0.09322,1724268600,2024-08-21 19:30:00
CLOSE,SELL,225.50500488,-1.0,0,1724346000,2024-08-22 17:00:00,225.50500488,0.0,10919.35261444,0.0,10919.35261444,0.09194,1724346000,2024-08-22 17:00:00
SHORT,SELL,225.50500488,226.6325299,0,1724346000,2024-08-22 17:00:00,225.50500488,0.0,21838.70522888,48.42177503,10919.35261444,0.09194,1724346000,2024-08-22 17:00:00
COVER,BUY,224.38999939,-1.0,0,1724349600,2024-08-22 18:00:00,224.38999939,0.0,10973.34315944,0.0,10973.34315944,0.09733,1724349600,2024-08-22 18:00:00
SHORT,SELL,224.8598938,225.98419327,0,1724351400,2024-08-22 18:30:00,224.8598938,0.0,21946.68631888,48.80080202,10973.34315931,0.09733,1724351400,2024-08-22 18:30:00
COVER,BUY,224.52999878,-1.0,0,1724356800,2024-08-22 20:00:00,224.52999878,0.0,10989.442300870001,0.0,10989.44230087,0.09894,1724356800,2024-08-22 20:00:00
LONG,BUY,224.52999878,223.40734879,0,1724356800,2024-08-22 20:00:00,224.52999878,48.94420505,0.0,0.0,10989.44230016,0.09894,1724356800,2024-08-22 20:00:00
CLOSE,SELL,225.94999695,-1.0,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,11058.94298177,0.0,11058.94298177,0.10589,1724427000,2024-08-23 15:30:00
SHORT,SELL,225.94999695,227.07974693,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,22117.88596354,48.94420505,11058.94298177,0.10589,1724427000,2024-08-23 15:30:00
COVER,BUY,227.07974693,-1.0,1,1724441400,2024-08-23 19:30:00,227.05999756,0.0,11003.648267100001,0.0,11003.6482671,0.10036,1724441400,2024-08-23 19:30:00
LONG,BUY,225.07000732,223.94465728,0,1724686200,2024-08-26 15:30:00,225.07000732,48.88989163,0.0,0.0,11003.64826704,0.10036,1724686200,2024-08-26 15:30:00
CLOSE,SELL,225.8105011,-1.0,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,11039.85092769,0.0,11039.85092769,0.10399,1724689800,2024-08-26 16:30:00
SHORT,SELL,225.8105011,226.93955361,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,22079.70185538,48.88989163,11039.85092769,0.10399,1724689800,2024-08-26 16:30:00
COVER,BUY,225.6000061,-1.0,0,1724695200,2024-08-26 18:00:00,225.6000061,0.0,11050.14200542,0.0,11050.14200542,0.10501,1724695200,2024-08-26 18:00:00
LONG,BUY,225.6000061,224.47200607,0,1724695200,2024-08-26 18:00:00,225.6000061,48.98112459,0.0,0.0,11050.14200629,0.10501,1724695200,2024-08-26 18:00:00
CLOSE,SELL,226.32499695,-1.0,0,1724698800,2024-08-26 19:00:00,226.32499695,0.0,11085.65287344,0.0,11085.65287344,0.10857,1724698800,2024-08-26 19:00:00
LONG,BUY,226.43009949,225.29794899,0,1724700600,2024-08-26 19:30:00,226.43009949,48.95838892,0.0,0.0,11085.65287403,0.10857,1724700600,2024-08-26 19:30:00
CLOSE,SELL,227.25999451,-1.0,0,1724702400,2024-08-26 20:00:00,227.25999451,0.0,11126.28319718,0.0,11126.28319718,0.11263,1724702400,2024-08-26 20:00:00
SHORT,SELL,226.74499512,227.8787201,0,1724767200,2024-08-27 14:00:00,226.74499512,0.0,22252.56639436,49.0695867,11126.28319753,0.11263,1724767200,2024-08-27 14:00:00
COVER,BUY,227.8787201,-1.0,1,1724769000,2024-08-27 14:30:00,227.97000122,0.0,11070.651781330002,0.0,11070.65178133,0.10707,1724769000,2024-08-27 14:30:00
LONG,BUY,227.97000122,226.83015121,0,1724769000,2024-08-27 14:30:00,227.97000122,48.56187973,0.0,0.0,11070.65178129,0.10707,1724769000,2024-08-27 14:30:00
CLOSE,SELL,227.94000244,-1.0,0,1724776200,2024-08-27 16:30:00,227.94000244,0.0,11069.19498415,0.0,11069.19498415,0.10692,1724776200,2024-08-27 16:30:00
SHORT,SELL,228.08999634,229.23044632,0,1724778000,2024-08-27 17:00:00,228.08999634,0.0,22138.3899683,48.52994503,11069.19498403,0.10692,1724778000,2024-08-27 17:00:00
COVER,BUY,229.23044632,-1.0,1,1724853600,2024-08-28 14:00:00,228.6000061,0.0,11013.849009190002,0.0,11013.84900919,0.10138,1724853600,2024-08-28 14:00:00
SHORT,SELL,226.80999756,227.94404755,0,1724859000,2024-08-28 15:30:00,226.80999756,0.0,22027.698018380004,48.55980392,11013.84900977,0.10138,1724859000,2024-08-28 15:30:00
COVER,BUY,226.83000183,-1.0,0,1724860800,2024-08-28 16:00:00,226.83000183,0.0,11012.877606340004,0.0,11012.87760634,0.10129,1724860800,2024-08-28 16:00:00
LONG,BUY,226.83000183,225.69585182,0,1724860800,2024-08-28 16:00:00,226.83000183,48.55123889,0.0,0.0,11012.87760627,0.10129,1724860800,2024-08-28 16:00:00
CLOSE,SELL,225.89500427,-1.0,0,1724868000,2024-08-28 18:00:00,225.89500427,0.0,10967.48231637,0.0,10967.48231637,0.09675,1724868000,2024-08-28 18:00:00
SHORT,SELL,225.89500427,227.02447929,0,1724868000,2024-08-28 18:00:00,225.89500427,0.0,21934.96463274,48.55123889,10967.48231637,0.09675,1724868000,2024-08-28 18:00:00
COVER,BUY,227.02447929,-1.0,1,1724871600,2024-08-28 19:00:00,227.16389465,0.0,10912.64490485,0.0,10912.64490485,0.09126,1724871600,2024-08-28 19:00:00
LONG,BUY,226.49000549,225.35755546,0,1724875200,2024-08-28 20:00:00,226.49000549,48.18157376,0.0,0.0,10912.64490542,0.09126,1724875200,2024-08-28 20:00:00
CLOSE,SELL,231.57000732,-1.0,0,1724940000,2024-08-29 14:00:00,231.57000732,0.0,11157.40738829,0.0,11157.40738829,0.11574,1724940000,2024-08-29 14:00:00
LONG,BUY,232.44999695,231.28774697,0,1724945400,2024-08-29 15:30:00,232.44999695,47.99917201,0.0,0.0,11157.40738733,0.11574,1724945400,2024-08-29 15:30:00
CLOSE,SELL,232.13000488,-1.0,0,1724952600,2024-08-29 17:30:00,232.13000488,0.0,11142.04803292,0.0,11142.04803292,0.1142,1724952600,2024-08-29 17:30:00
SHORT,SELL,232.13000488,233.2906549,0,1724952600,2024-08-29 17:30:00,232.13000488,0.0,22284.09606584,47.99917201,11142.04803292,0.1142,1724952600,2024-08-29 17:30:00
COVER,BUY,229.80999756,-1.0,0,1724961600,2024-08-29 20:00:00,229.80999756,0.0,11253.40646334,0.0,11253.40646334,0.12534,1724961600,2024-08-29 20:00:00
SHORT,SELL,229.08999634,230.23544632,0,1725026400,2024-08-30 14:00:00,229.08999634,0.0,22506.81292668,49.12220805,11253.40646429,0.12534,1725026400,2024-08-30 14:00:00
