action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
SHORT,SELL,220.80999756,242.89099732,0,1725993000,2024-09-10 18:30:00,220.80999756,0.0,21563.8847918,48.82904993,10781.9423959,0.07819,1725993000,2024-09-10 18:30:00
COVER,BUY,219.25,-1.0,0,1726065000,2024-09-11 14:30:00,219.25,0.0,10858.115594649998,0.0,10858.11559465,0.08581,1726065000,2024-09-11 14:30:00
SHORT,SELL,219.67999268,241.64799195,0,1726070400,2024-09-11 16:00:00,219.67999268,0.0,21716.231189299997,49.4269663,10858.11559432,0.08581,1726070400,2024-09-11 16:00:00
COVER,BUY,222.36999512,-1.0,0,1726237800,2024-09-13 14:30:00,222.36999512,0.0,10725.156934369998,0.0,10725.15693437,0.07252,1726237800,2024-09-13 14:30:00
SHORT,SELL,223.54499817,245.89949799,0,1726241400,2024-09-13 15:30:00,223.54499817,0.0,21450.313868739995,47.97761982,10725.15693388,0.07252,1726241400,2024-09-13 15:30:00
COVER,BUY,223.31010437,-1.0,0,1726245000,2024-09-13 16:30:00,223.31010437,0.0,10736.426579309995,0.0,10736.42657931,0.07364,1726245000,2024-09-13 16:30:00
LONG,BUY,223.31010437,200.97909393,0,1726245000,2024-09-13 16:30:00,223.31010437,48.07855251,0.0,0.0,10736.42657897,0.07364,1726245000,2024-09-13 16:30:00
CLOSE,SELL,223.88000488,-1.0,0,1726246800,2024-09-13 17:00:00,223.88000488,0.0,10763.82657056,0.0,10763.82657056,0.07638,1726246800,2024-09-13 17:00:00
SHORT,SELL,223.58380127,245.9421814,0,1726248600,2024-09-13 17:30:00,223.58380127,0.0,21527.65314112,48.14224693,10763.82657083,0.07638,1726248600,2024-09-13 17:30:00
COVER,BUY,223.0,-1.0,0,1726252200,2024-09-13 18:30:00,223.0,0.0,10791.932075730001,0.0,10791.93207573,0.07919,1726252200,2024-09-13 18:30:00
LONG,BUY,222.47009277,200.22308349,0,1726254000,2024-09-13 19:00:00,222.47009277,48.5095859,0.0,0.0,10791.93207541,0.07919,1726254000,2024-09-13 19:00:00
CLOSE,SELL,215.19500732,-1.0,0,1726495200,2024-09-16 14:00:00,215.19500732,0.0,10439.02069284,0.0,10439.02069284,0.0439,1726495200,2024-09-16 14:00:00
SHORT,SELL,216.66000366,238.32600403,0,1726497000,2024-09-16 14:30:00,216.66000366,0.0,20878.04138568,48.1815772,10439.02069318,0.0439,1726497000,2024-09-16 14:30:00
COVER,BUY,219.19999695,-1.0,0,1726668000,2024-09-18 14:00:00,219.19999695,0.0,10316.639810390001,0.0,10316.63981039,0.03166,1726668000,2024-09-18 14:00:00
LONG,BUY,219.19999695,197.27999726,0,1726668000,2024-09-18 14:00:00,219.19999695,47.06496329,0.0,0.0,10316.63980962,0.03166,1726668000,2024-09-18 14:00:00
CLOSE,SELL,220.73500061,-1.0,0,1726669800,2024-09-18 14:30:00,220.73500061,0.0,10388.88470053,0.0,10388.88470053,0.03889,1726669800,2024-09-18 14:30:00
SHORT,SELL,220.73500061,242.80850067,0,1726669800,2024-09-18 14:30:00,220.73500061,0.0,20777.76940106,47.06496329,10388.88470053,0.03889,1726669800,2024-09-18 14:30:00
COVER,BUY,220.63000488,-1.0,0,1726673400,2024-09-18 15:30:00,220.63000488,0.0,10393.826320709999,0.0,10393.82632071,0.03938,1726673400,2024-09-18 15:30:00
LONG,BUY,220.63000488,198.56700439,0,1726673400,2024-09-18 15:30:00,220.63000488,47.10975883,0.0,0.0,10393.82632056,0.03938,1726673400,2024-09-18 15:30:00
CLOSE,SELL,227.94020081,-1.0,0,1726758000,2024-09-19 15:00:00,227.94020081,0.0,10738.20788782,0.0,10738.20788782,0.07382,1726758000,2024-09-19 15:00:00
LONG,BUY,228.49000549,205.64100494,0,1726759800,2024-09-19 15:30:00,228.49000549,46.99640085,0.0,0.0,10738.20788823,0.07382,1726759800,2024-09-19 15:30:00
