action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
COVER,BUY,225.00999451,-1.0,0,1721417400,2024-07-19 19:30:00,225.00999451,0.0,10458.00114046,0.0,10458.00114046,0.0458,1721417400,2024-07-19 19:30:00
LONG,BUY,226.71000671,222.17580658,0,1721656800,2024-07-22 14:00:00,226.71000671,46.1294201,0.0,0.0,10458.0011404,0.0458,1721656800,2024-07-22 14:00:00
CLOSE,SELL,225.94000244,-1.0,0,1721660400,2024-07-22 15:00:00,225.94000244,0.0,10422.48128995,0.0,10422.48128995,0.04225,1721660400,2024-07-22 15:00:00
SHORT,SELL,225.94000244,230.45880249,0,1721660400,2024-07-22 15:00:00,225.94000244,0.0,20844.9625799,46.1294201,10422.48128995,0.04225,1721660400,2024-07-22 15:00:00
COVER,BUY,224.0007019,-1.0,0,1721664000,2024-07-22 16:00:00,224.0007019,0.0,10511.940099259999,0.0,10511.94009926,0.05119,1721664000,2024-07-22 16:00:00
LONG,BUY,224.0007019,219.52068786,0,1721664000,2024-07-22 16:00:00,224.0007019,46.92815697,0.0,0.0,10511.94010015,0.05119,1721664000,2024-07-22 16:00:00
CLOSE,SELL,224.27000427,-1.0,0,1721667600,2024-07-22 17:00:00,224.27000427,0.0,10524.57796405,0.0,10524.57796405,0.05246,1721667600,2024-07-22 17:00:00
LONG,BUY,224.67999268,220.18639283,0,1721676600,2024-07-22 19:30:00,224.67999268,46.84252407,0.0,0.0,10524.57796516,0.05246,1721676600,2024-07-22 19:30:00
CLOSE,SELL,226.61000061,-1.0,0,1721750400,2024-07-23 16:00:00,226.61000061,0.0,10614.98440808,0.0,10614.98440808,0.0615,1721750400,2024-07-23 16:00:00
SHORT,SELL,226.61000061,231.14220062,0,1721750400,2024-07-23 16:00:00,226.61000061,0.0,21229.96881616,46.84252407,10614.98440808,0.0615,1721750400,2024-07-23 16:00:00
COVER,BUY,225.63989258,-1.0,0,1721752200,2024-07-23 16:30:00,225.63989258,0.0,10660.42671683,0.0,10660.42671683,0.06604,1721752200,2024-07-23 16:30:00
LONG,BUY,225.63989258,221.12709473,0,1721752200,2024-07-23 16:30:00,225.63989258,47.24531019,0.0,0.0,10660.42671618,0.06604,1721752200,2024-07-23 16:30:00
CLOSE,SELL,221.12709473,-1.0,1,1721829600,2024-07-24 14:00:00,221.27999878,0.0,10447.21818193,0.0,10447.21818193,0.04472,1721829600,2024-07-24 14:00:00
SHORT,SELL,220.88999939,225.30779938,0,1721831400,2024-07-24 14:30:00,220.88999939,0.0,20894.43636386,47.2960216,10447.21818149,0.04472,1721831400,2024-07-24 14:30:00
COVER,BUY,218.67500305,-1.0,0,1721835000,2024-07-24 15:30:00,218.67500305,0.0,10551.97869623,0.0,10551.97869623,0.0552,1721835000,2024-07-24 15:30:00
LONG,BUY,218.67500305,214.30150299,0,1721835000,2024-07-24 15:30:00,218.67500305,48.25416051,0.0,0.0,10551.9786967,0.0552,1721835000,2024-07-24 15:30:00
CLOSE,SELL,217.28999329,-1.0,0,1722353400,2024-07-30 15:30:00,217.28999329,0.0,10485.14621343,0.0,10485.14621343,0.04851,1722353400,2024-07-30 15:30:00
LONG,BUY,216.54499817,212.21409821,0,1722355200,2024-07-30 16:00:00,216.54499817,48.42017272,0.0,0.0,10485.14621304,0.04851,1722355200,2024-07-30 16:00:00
CLOSE,SELL,221.61010742,-1.0,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,10730.39967777,0.0,10730.39967777,0.07304,1722454200,2024-07-31 19:30:00
SHORT,SELL,221.61010742,226.04230957,0,1722454200,2024-07-31 19:30:00,221.61010742,0.0,21460.79935554,48.42017272,10730.39967777,0.07304,1722454200,2024-07-31 19:30:00
COVER,BUY,221.27999878,-1.0,0,1722522600,2024-08-01 14:30:00,221.27999878,0.0,10746.383595129999,0.0,10746.38359513,0.07464,1722522600,2024-08-01 14:30:00
LONG,BUY,220.98500061,216.5653006,0,1722524400,2024-08-01 15:00:00,220.98500061,48.62947062,0.0,0.0,10746.38359462,0.07464,1722524400,2024-08-01 15:00:00
CLOSE,SELL,220.53999329,-1.0,0,1722526200,2024-08-01 15:30:00,220.53999329,0.0,10724.74312423,0.0,10724.74312423,0.07247,1722526200,2024-08-01 15:30:00
SHORT,SELL,219.80000305,224.19600311,0,1722528000,2024-08-01 16:00:00,219.80000305,0.0,21449.48624846,48.79318915,10724.74312447,0.07247,1722528000,2024-08-01 16:00:00
COVER,BUY,219.32000732,-1.0,0,1722529800,2024-08-01 16:30:00,219.32000732,0.0,10748.163646920002,0.0,10748.16364692,0.07482,1722529800,2024-08-01 16:30:00
LONG,BUY,219.32000732,214.93360717,0,1722529800,2024-08-01 16:30:00,219.32000732,49.00676312,0.0,0.0,10748.16364621,0.07482,1722529800,2024-08-01 16:30:00
CLOSE,SELL,217.49499512,-1.0,0,1722538800,2024-08-01 19:00:00,217.49499512,0.0,10658.72570563,0.0,10658.72570563,0.06587,1722538800,2024-08-01 19:00:00
SHORT,SELL,217.49499512,221.84489502,0,1722538800,2024-08-01 19:00:00,217.49499512,0.0,21317.45141126,49.00676312,10658.72570563,0.06587,1722538800,2024-08-01 19:00:00
COVER,BUY,221.84489502,-1.0,1,1722607200,2024-08-02 14:00:00,223.22999573,0.0,10445.55119163,0.0,10445.55119163,0.04456,1722607200,2024-08-02 14:00:00
LONG,BUY,222.65499878,218.2018988,0,1722609000,2024-08-02 14:30:00,222.65499878,46.91361635,0.0,0.0,10445.55119117,0.04456,1722609000,2024-08-02 14:30:00
CLOSE,SELL,222.83000183,-1.0,0,1722612600,2024-08-02 15:30:00,222.83000183,0.0,10453.76121712,0.0,10453.76121712,0.04538,1722612600,2024-08-02 15:30:00
SHORT,SELL,224.61999512,229.11239502,0,1722616200,2024-08-02 16:30:00,224.61999512,0.0,20907.52243424,46.53976246,10453.76121759,0.04538,1722616200,2024-08-02 16:30:00
COVER,BUY,224.23500061,-1.0,0,1722618000,2024-08-02 17:00:00,224.23500061,0.0,10471.67877063,0.0,10471.67877063,0.04717,1722618000,2024-08-02 17:00:00
LONG,BUY,224.23500061,219.7503006,0,1722618000,2024-08-02 17:00:00,224.23500061,46.69957296,0.0,0.0,10471.67877117,0.04717,1722618000,2024-08-02 17:00:00
CLOSE,SELL,219.7503006,-1.0,1,1722628800,2024-08-02 20:00:00,219.80000305,0.0,10262.24519585,0.0,10262.24519585,0.02622,1722628800,2024-08-02 20:00:00
SHORT,SELL,219.80000305,224.19600311,0,1722628800,2024-08-02 20:00:00,219.80000305,0.0,20524.4903917,46.68901298,10262.24519629,0.02622,1722628800,2024-08-02 20:00:00
COVER,BUY,207.63000488,-1.0,0,1722866400,2024-08-05 14:00:00,207.63000488,0.0,10830.450398820001,0.0,10830.45039882,0.08305,1722866400,2024-08-05 14:00:00
SHORT,SELL,209.55990601,213.75110413,0,1722870000,2024-08-05 15:00:00,209.55990601,0.0,21660.900797640003,51.68188231,10830.45039834,0.08305,1722870000,2024-08-05 15:00:00
COVER,BUY,206.42999268,-1.0,0,1722886200,2024-08-05 19:30:00,206.42999268,0.0,10992.210210700003,0.0,10992.2102107,0.09922,1722886200,2024-08-05 19:30:00
SHORT,SELL,209.19000244,213.37380249,0,1722888000,2024-08-05 20:00:00,209.19000244,0.0,21984.420421400006,52.54653704,10992.21020979,0.09922,1722888000,2024-08-05 20:00:00
COVER,BUY,208.50500488,-1.0,0,1722972600,2024-08-06 19:30:00,208.50500488,0.0,11028.204459450006,0.0,11028.20445945,0.10282,1722972600,2024-08-06 19:30:00
SHORT,SELL,207.125,211.2675,0,1722974400,2024-08-06 20:00:00,207.125,0.0,22056.40891890001,53.24419775,11028.20445993,0.10282,1722974400,2024-08-06 20:00:00
COVER,BUY,211.2675,-1.0,1,1723039200,2024-08-07 14:00:00,212.3999939,0.0,10807.640370750012,0.0,10807.64037075,0.08076,1723039200,2024-08-07 14:00:00
LONG,BUY,213.1499939,208.88699402,0,1723042800,2024-08-07 15:00:00,213.1499939,50.70438977,0.0,0.0,10807.64037018,0.08076,1723042800,2024-08-07 15:00:00
CLOSE,SELL,212.57989502,-1.0,0,1723046400,2024-08-07 16:00:00,212.57989502,0.0,10778.73385436,0.0,10778.73385436,0.07787,1723046400,2024-08-07 16:00:00
SHORT,SELL,212.57989502,216.83149292,0,1723046400,2024-08-07 16:00:00,212.57989502,0.0,21557.46770872,50.70438977,10778.73385436,0.07787,1723046400,2024-08-07 16:00:00
COVER,BUY,208.94000244,-1.0,0,1723057200,2024-08-07 19:00:00,208.94000244,0.0,10963.29238646,0.0,10963.29238646,0.09633,1723057200,2024-08-07 19:00:00
LONG,BUY,208.94000244,204.76120239,0,1723057200,2024-08-07 19:00:00,208.94000244,52.47100727,0.0,0.0,10963.29238702,0.09633,1723057200,2024-08-07 19:00:00
CLOSE,SELL,210.52009583,-1.0,0,1723059000,2024-08-07 19:30:00,210.52009583,0.0,11046.20147878,0.0,11046.20147878,0.10462,1723059000,2024-08-07 19:30:00
SHORT,SELL,210.72999573,214.94459564,0,1723125600,2024-08-08 14:00:00,210.72999573,0.0,22092.40295756,52.41874295,11046.20147953,0.10462,1723125600,2024-08-08 14:00:00
COVER,BUY,212.13009644,-1.0,0,1723145400,2024-08-08 19:30:00,212.13009644,0.0,10972.80996031,0.0,10972.80996031,0.09728,1723145400,2024-08-08 19:30:00
LONG,BUY,212.13009644,207.88749451,0,1723145400,2024-08-08 19:30:00,212.13009644,51.72679476,0.0,0.0,10972.80996097,0.09728,1723145400,2024-08-08 19:30:00
CLOSE,SELL,212.52999878,-1.0,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,10993.49562724,0.0,10993.49562724,0.09935,1723212000,2024-08-09 14:00:00
SHORT,SELL,212.52999878,216.78059876,0,1723212000,2024-08-09 14:00:00,212.52999878,0.0,21986.99125448,51.72679476,10993.49562724,0.09935,1723212000,2024-08-09 14:00:00
COVER,BUY,215.91639709,-1.0,0,1723226400,2024-08-09 18:00:00,215.91639709,0.0,10818.32809689,0.0,10818.32809689,0.08183,1723226400,2024-08-09 18:00:00
LONG,BUY,215.91639709,211.59806915,0,1723226400,2024-08-09 18:00:00,215.91639709,50.10424517,0.0,0.0,10818.32809602,0.08183,1723226400,2024-08-09 18:00:00
CLOSE,SELL,221.0,-1.0,0,1723559400,2024-08-13 14:30:00,221.0,0.0,11073.03818257,0.0,11073.03818257,0.1073,1723559400,2024-08-13 14:30:00
SHORT,SELL,221.0,225.42,0,1723559400,2024-08-13 14:30:00,221.0,0.0,22146.07636514,50.10424517,11073.03818257,0.1073,1723559400,2024-08-13 14:30:00
COVER,BUY,220.97000122,-1.0,0,1723561200,2024-08-13 15:00:00,220.97000122,0.0,11074.541248800002,0.0,11074.5412488,0.10745,1723561200,2024-08-13 15:00:00
SHORT,SELL,221.69000244,226.12380249,0,1723570200,2024-08-13 17:30:00,221.69000244,0.0,22149.082497600004,49.95507748,11074.54124917,0.10745,1723570200,2024-08-13 17:30:00
COVER,BUY,221.69009399,-1.0,0,1723647600,2024-08-14 15:00:00,221.69009399,0.0,11074.536675780004,0.0,11074.53667578,0.10745,1723647600,2024-08-14 15:00:00
LONG,BUY,221.69009399,217.25629211,0,1723647600,2024-08-14 15:00:00,221.69009399,49.95503622,0.0,0.0,11074.53667489,0.10745,1723647600,2024-08-14 15:00:00
CLOSE,SELL,224.78999329,-1.0,0,1723732200,2024-08-15 14:30:00,224.78999329,0.0,11229.3922567,0.0,11229.3922567,0.12294,1723732200,2024-08-15 14:30:00
LONG,BUY,224.99499512,220.49509522,0,1723739400,2024-08-15 16:30:00,224.99499512,49.90952021,0.0,0.0,11229.39225609,0.12294,1723739400,2024-08-15 16:30:00
CLOSE,SELL,224.56500244,-1.0,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,11207.93152774,0.0,11207.93152774,0.12079,1723741200,2024-08-15 17:00:00
SHORT,SELL,224.56500244,229.05630249,0,1723741200,2024-08-15 17:00:00,224.56500244,0.0,22415.86305548,49.90952021,11207.93152774,0.12079,1723741200,2024-08-15 17:00:00
COVER,BUY,224.91000366,-1.0,0,1723822200,2024-08-16 15:30:00,224.91000366,0.0,11190.71268238,0.0,11190.71268238,0.11907,1723822200,2024-08-16 15:30:00
LONG,BUY,224.91000366,220.41180359,0,1723822200,2024-08-16 15:30:00,224.91000366,49.75640256,0.0,0.0,11190.71268188,0.11907,1723822200,2024-08-16 15:30:00
CLOSE,SELL,225.91499329,-1.0,0,1723824000,2024-08-16 16:00:00,225.91499329,0.0,11240.71735048,0.0,11240.71735048,0.12407,1723824000,2024-08-16 16:00:00
SHORT,SELL,225.91499329,230.43329316,0,1723824000,2024-08-16 16:00:00,225.91499329,0.0,22481.43470096,49.75640256,11240.71735048,0.12407,1723824000,2024-08-16 16:00:00
COVER,BUY,226.6072998,-1.0,0,1723827600,2024-08-16 17:00:00,226.6072998,0.0,11206.270669079999,0.0,11206.27066908,0.12063,1723827600,2024-08-16 17:00:00
LONG,BUY,226.6072998,222.0751538,0,1723827600,2024-08-16 17:00:00,226.6072998,49.45238163,0.0,0.0,11206.27066985,0.12063,1723827600,2024-08-16 17:00:00
CLOSE,SELL,226.13999939,-1.0,0,1723831200,2024-08-16 18:00:00,226.13999939,0.0,11183.16155164,0.0,11183.16155164,0.11832,1723831200,2024-08-16 18:00:00
LONG,BUY,225.96000671,221.44080658,0,1723836600,2024-08-16 19:30:00,225.96000671,49.49177385,0.0,0.0,11183.16155124,0.11832,1723836600,2024-08-16 19:30:00
CLOSE,SELL,224.38000488,-1.0,0,1724076000,2024-08-19 14:00:00,224.38000488,0.0,11104.96445798,0.0,11104.96445798,0.1105,1724076000,2024-08-19 14:00:00
SHORT,SELL,224.38000488,228.86760498,0,1724076000,2024-08-19 14:00:00,224.38000488,0.0,22209.92891596,49.49177385,11104.96445798,0.1105,1724076000,2024-08-19 14:00:00
COVER,BUY,224.16000366,-1.0,0,1724077800,2024-08-19 14:30:00,224.16000366,0.0,11115.852708600001,0.0,11115.8527086,0.11159,1724077800,2024-08-19 14:30:00
LONG,BUY,224.16000366,219.67680359,0,1724077800,2024-08-19 14:30:00,224.16000366,49.58892098,0.0,0.0,11115.85270837,0.11159,1724077800,2024-08-19 14:30:00
CLOSE,SELL,223.86470032,-1.0,0,1724083200,2024-08-19 16:00:00,223.86470032,0.0,11101.20893438,0.0,11101.20893438,0.11012,1724083200,2024-08-19 16:00:00
SHORT,SELL,223.86470032,228.34199433,0,1724083200,2024-08-19 16:00:00,223.86470032,0.0,22202.41786876,49.58892098,11101.20893438,0.11012,1724083200,2024-08-19 16:00:00
COVER,BUY,224.42500305,-1.0,0,1724085000,2024-08-19 16:30:00,224.42500305,0.0,11073.42412658,0.0,11073.42412658,0.10734,1724085000,2024-08-19 16:30:00
LONG,BUY,224.42500305,219.93650299,0,1724085000,2024-08-19 16:30:00,224.42500305,49.34131214,0.0,0.0,11073.42412751,0.10734,1724085000,2024-08-19 16:30:00
CLOSE,SELL,224.92999268,-1.0,0,1724095800,2024-08-19 19:30:00,224.92999268,0.0,11098.34097847,0.0,11098.34097847,0.10983,1724095800,2024-08-19 19:30:00
SHORT,SELL,225.8999939,230.41799378,0,1724097600,2024-08-19 20:00:00,225.8999939,0.0,22196.68195694,49.12944346,11098.34097902,0.10983,1724097600,2024-08-19 20:00:00
COVER,BUY,225.77000427,-1.0,0,1724268600,2024-08-21 19:30:00,225.77000427,0.0,11104.72729719,0.0,11104.72729719,0.11047,1724268600,2024-08-21 19:30:00
LONG,BUY,225.77000427,221.25460418,0,1724268600,2024-08-21 19:30:00,225.77000427,49.18601713,0.0,0.0,11104.72729746,0.11047,1724268600,2024-08-21 19:30:00
CLOSE,SELL,225.50500488,-1.0,0,1724346000,2024-08-22 17:00:00,225.50500488,0.0,11091.69303293,0.0,11091.69303293,0.10917,1724346000,2024-08-22 17:00:00
SHORT,SELL,225.50500488,230.01510498,0,1724346000,2024-08-22 17:00:00,225.50500488,0.0,22183.38606586,49.18601713,11091.69303293,0.10917,1724346000,2024-08-22 17:00:00
COVER,BUY,224.38999939,-1.0,0,1724349600,2024-08-22 18:00:00,224.38999939,0.0,11146.535712059998,0.0,11146.53571206,0.11465,1724349600,2024-08-22 18:00:00
SHORT,SELL,224.8598938,229.35709168,0,1724351400,2024-08-22 18:30:00,224.8598938,0.0,22293.071424119997,49.57102631,11146.5357125,0.11465,1724351400,2024-08-22 18:30:00
COVER,BUY,224.52999878,-1.0,0,1724356800,2024-08-22 20:00:00,224.52999878,0.0,11162.888947209996,0.0,11162.88894721,0.11629,1724356800,2024-08-22 20:00:00
LONG,BUY,224.52999878,220.0393988,0,1724356800,2024-08-22 20:00:00,224.52999878,49.71669268,0.0,0.0,11162.88894679,0.11629,1724356800,2024-08-22 20:00:00
CLOSE,SELL,225.94999695,-1.0,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,11233.48655941,0.0,11233.48655941,0.12335,1724427000,2024-08-23 15:30:00
SHORT,SELL,225.94999695,230.46899689,0,1724427000,2024-08-23 15:30:00,225.94999695,0.0,22466.97311882,49.71669268,11233.48655941,0.12335,1724427000,2024-08-23 15:30:00
COVER,BUY,225.07000732,-1.0,0,1724686200,2024-08-26 15:30:00,225.07000732,0.0,11277.236733409998,0.0,11277.23673341,0.12772,1724686200,2024-08-26 15:30:00
LONG,BUY,225.07000732,220.56860717,0,1724686200,2024-08-26 15:30:00,225.07000732,50.10546215,0.0,0.0,11277.23673287,0.12772,1724686200,2024-08-26 15:30:00
CLOSE,SELL,225.8105011,-1.0,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,11314.33951594,0.0,11314.33951594,0.13143,1724689800,2024-08-26 16:30:00
SHORT,SELL,225.8105011,230.32671112,0,1724689800,2024-08-26 16:30:00,225.8105011,0.0,22628.67903188,50.10546215,11314.33951594,0.13143,1724689800,2024-08-26 16:30:00
COVER,BUY,225.6000061,-1.0,0,1724695200,2024-08-26 18:00:00,225.6000061,0.0,11324.886465200001,0.0,11324.8864652,0.13249,1724695200,2024-08-26 18:00:00
LONG,BUY,225.6000061,221.08800598,0,1724695200,2024-08-26 18:00:00,225.6000061,50.19896347,0.0,0.0,11324.88646505,0.13249,1724695200,2024-08-26 18:00:00
CLOSE,SELL,226.32499695,-1.0,0,1724698800,2024-08-26 19:00:00,226.32499695,0.0,11361.28025424,0.0,11361.28025424,0.13613,1724698800,2024-08-26 19:00:00
LONG,BUY,226.43009949,221.9014975,0,1724700600,2024-08-26 19:30:00,226.43009949,50.17566251,0.0,0.0,11361.28025412,0.13613,1724700600,2024-08-26 19:30:00
CLOSE,SELL,227.25999451,-1.0,0,1724702400,2024-08-26 20:00:00,227.25999451,0.0,11402.92078656,0.0,11402.92078656,0.14029,1724702400,2024-08-26 20:00:00
SHORT,SELL,226.74499512,231.27989502,0,1724767200,2024-08-27 14:00:00,226.74499512,0.0,22805.84157312,50.28962505,11402.92078657,0.14029,1724767200,2024-08-27 14:00:00
COVER,BUY,227.97000122,-1.0,0,1724769000,2024-08-27 14:30:00,227.97000122,0.0,11341.31568912,0.0,11341.31568912,0.13413,1724769000,2024-08-27 14:30:00
LONG,BUY,227.97000122,223.4106012,0,1724769000,2024-08-27 14:30:00,227.97000122,49.74915835,0.0,0.0,11341.31568974,0.13413,1724769000,2024-08-27 14:30:00
CLOSE,SELL,227.94000244,-1.0,0,1724776200,2024-08-27 16:30:00,227.94000244,0.0,11339.82327569,0.0,11339.82327569,0.13398,1724776200,2024-08-27 16:30:00
SHORT,SELL,228.08999634,232.65179627,0,1724778000,2024-08-27 17:00:00,228.08999634,0.0,22679.64655138,49.71644289,11339.82327456,0.13398,1724778000,2024-08-27 17:00:00
COVER,BUY,227.49000549,-1.0,0,1724857200,2024-08-28 15:00:00,227.49000549,0.0,11369.65268539,0.0,11369.65268539,0.13697,1724857200,2024-08-28 15:00:00
SHORT,SELL,226.80999756,231.34619751,0,1724859000,2024-08-28 15:30:00,226.80999756,0.0,22739.30537078,50.12853405,11369.65268521,0.13697,1724859000,2024-08-28 15:30:00
COVER,BUY,226.83000183,-1.0,0,1724860800,2024-08-28 16:00:00,226.83000183,0.0,11368.649900479999,0.0,11368.64990048,0.13686,1724860800,2024-08-28 16:00:00
LONG,BUY,226.83000183,222.29340179,0,1724860800,2024-08-28 16:00:00,226.83000183,50.11969232,0.0,0.0,11368.64990066,0.13686,1724860800,2024-08-28 16:00:00
CLOSE,SELL,225.89500427,-1.0,0,1724868000,2024-08-28 18:00:00,225.89500427,0.0,11321.78811064,0.0,11321.78811064,0.13218,1724868000,2024-08-28 18:00:00
SHORT,SELL,225.89500427,230.41290436,0,1724868000,2024-08-28 18:00:00,225.89500427,0.0,22643.57622128,50.11969232,11321.78811064,0.13218,1724868000,2024-08-28 18:00:00
COVER,BUY,226.49000549,-1.0,0,1724875200,2024-08-28 20:00:00,226.49000549,0.0,11291.96683257,0.0,11291.96683257,0.1292,1724875200,2024-08-28 20:00:00
LONG,BUY,226.49000549,221.96020538,0,1724875200,2024-08-28 20:00:00,226.49000549,49.85635816,0.0,0.0,11291.96683337,0.1292,1724875200,2024-08-28 20:00:00
CLOSE,SELL,231.57000732,-1.0,0,1724940000,2024-08-29 14:00:00,231.57000732,0.0,11545.23722406,0.0,11545.23722406,0.15452,1724940000,2024-08-29 14:00:00
LONG,BUY,232.44999695,227.80099701,0,1724945400,2024-08-29 15:30:00,232.44999695,49.66761616,0.0,0.0,11545.23722491,0.15452,1724945400,2024-08-29 15:30:00
CLOSE,SELL,232.13000488,-1.0,0,1724952600,2024-08-29 17:30:00,232.13000488,0.0,11529.3439816,0.0,11529.3439816,0.15293,1724952600,2024-08-29 17:30:00
SHORT,SELL,232.13000488,236.77260498,0,1724952600,2024-08-29 17:30:00,232.13000488,0.0,23058.6879632,49.66761616,11529.3439816,0.15293,1724952600,2024-08-29 17:30:00
COVER,BUY,229.80999756,-1.0,0,1724961600,2024-08-29 20:00:00,229.80999756,0.0,11644.573214659998,0.0,11644.57321466,0.16446,1724961600,2024-08-29 20:00:00
SHORT,SELL,229.08999634,233.67179627,0,1725026400,2024-08-30 14:00:00,229.08999634,0.0,23289.146429319997,50.82968877,11644.57321504,0.16446,1725026400,2024-08-30 14:00:00
